Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
GPR37	ENST00000303921.2	G protein-coupled receptor 37 (endothelin receptor type B-like) 	395	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.21	-0.27	0.87	
ALDH1L2	ENST00000258494.9	aldehyde dehydrogenase 1 family, member L2 	22	1	0	1	0	1	0	0	1	5	hsa-miR-124-3p.1	-0.21	-0.34	0.90	2011
ZBTB11	ENST00000312938.4	zinc finger and BTB domain containing 11 	179	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.21	-0.21	0.90	2007, 2009, 2011
GAS1	ENST00000298743.7	growth arrest-specific 1 	2904	1	0	0	1	1	0	0	1	0	hsa-miR-124-3p.1	-0.21	-0.21	0.86	2009, 2011
ITPRIPL2	ENST00000381440.3	inositol 1,4,5-trisphosphate receptor interacting protein-like 2 	893	1	0	1	0	2	0	1	1	0	hsa-miR-124-3p.1	-0.21	-0.22	0.79	2011
VSNL1	ENST00000406397.1	visinin-like 1 	89	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.20	-0.20	0.87	2007, 2009, 2011
SLC34A2	ENST00000382051.3	solute carrier family 34 (type II sodium/phosphate contransporter), member 2 	5	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.20	-0.20	0.71	2009, 2011
RIMBP2	ENST00000261655.4	RIMS binding protein 2 	7	1	0	0	1	1	0	0	1	1	hsa-miR-124-3p.1	-0.20	-0.22	0.82	2009, 2011
USP48	ENST00000400301.1	ubiquitin specific peptidase 48 	3036	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.20	0.85	2007, 2009, 2011
TMEM143	ENST00000293261.3	transmembrane protein 143 	160	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.20	0.80	2009, 2011
DAB2	ENST00000339788.6	Dab, mitogen-responsive phosphoprotein, homolog 2 (Drosophila) 	2866	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.20	-0.20	0.61	
ULK2	ENST00000395544.4	unc-51 like autophagy activating kinase 2 	489	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.20	-0.25	0.87	2007, 2009, 2011
KCNQ3	ENST00000388996.4	potassium voltage-gated channel, KQT-like subfamily, member 3 	5	1	0	1	0	2	0	1	1	2	hsa-miR-124-3p.1	-0.20	-0.20	0.95	2011
SEC61A2	ENST00000379020.4	Sec61 alpha 2 subunit (S. cerevisiae) 	105	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.20	-0.20	0.80	2007, 2011
ANKIB1	ENST00000265742.3	ankyrin repeat and IBR domain containing 1 	127	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.20	-0.22	0.87	2009, 2011
NEK9	ENST00000238616.5	NIMA-related kinase 9 	733	1	1	0	0	0	0	0	0	4	hsa-miR-124-3p.1	-0.20	-0.23	0.98	2011
XRN1	ENST00000264951.4	5'-3' exoribonuclease 1 	612	1	0	1	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.20	-0.21	0.90	2007, 2009, 2011
LMO3	ENST00000354662.1	LIM domain only 3 (rhombotin-like 2) 	7	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.31	0.90	2007, 2009, 2011
RAPGEF1	ENST00000372189.3	Rap guanine nucleotide exchange factor (GEF) 1 	335	1	1	0	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.20	-0.20	0.98	2009, 2011
TCF4	ENST00000354452.3	transcription factor 4 	394	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.20	0.86	2009, 2011
INF2	ENST00000392634.4	inverted formin, FH2 and WH2 domain containing 	484	1	1	0	0	1	0	1	0	1	hsa-miR-124-3p.1	-0.20	-0.22	0.96	2011
ADCY9	ENST00000294016.3	adenylate cyclase 9 	166	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.21	0.94	2007, 2009, 2011
MPP6	ENST00000222644.5	membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6) 	389	1	1	0	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.20	-0.32	0.92	
PLEKHM3	ENST00000427836.2	pleckstrin homology domain containing, family M, member 3 	11	4	2	2	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.20	-0.38	> 0.99	2011
THUMPD1	ENST00000381337.2	THUMP domain containing 1 	39	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.20	0.90	2007, 2009, 2011
PGAP1	ENST00000354764.4	post-GPI attachment to proteins 1 	106	1	0	1	0	1	0	0	1	3	hsa-miR-124-3p.1	-0.20	-0.42	0.57	2007, 2009
E2F6	ENST00000362009.4	E2F transcription factor 6 	70	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.22	0.86	2007, 2009, 2011
GNAI2	ENST00000313601.6	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2 	27	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.23	0.90	2007, 2009, 2011
GORASP1	ENST00000319283.3	golgi reassembly stacking protein 1, 65kDa 	102	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.20	0.61	
ACTN4	ENST00000252699.2	actinin, alpha 4 	5688	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.20	0.92	2007, 2009, 2011
CPNE5	ENST00000244751.2	copine V 	13	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.20	0.86	2007, 2009, 2011
RNF11	ENST00000242719.3	ring finger protein 11 	5881	1	0	0	1	1	0	0	1	0	hsa-miR-124-3p.1	-0.20	-0.21	0.87	2007
TRAPPC10	ENST00000291574.4	trafficking protein particle complex 10 	302	2	0	2	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.20	-0.20	0.96	2007, 2009, 2011
PCSK6	ENST00000348070.1	proprotein convertase subtilisin/kexin type 6 	670	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.20	-0.20	0.83	2007, 2011
BTBD7	ENST00000334746.5	BTB (POZ) domain containing 7 	590	1	0	1	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.20	-0.24	0.94	2007, 2009, 2011
SAR1B	ENST00000402673.2	SAR1 homolog B (S. cerevisiae) 	1404	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.20	-0.23	0.87	2011
FBXO36	ENST00000373652.3	F-box protein 36 	5	1	0	1	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.20	-0.20	0.62	
ENAH	ENST00000366844.3	enabled homolog (Drosophila) 	415	2	0	2	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.19	-0.48	> 0.99	2007, 2009, 2011
ZDHHC3	ENST00000296127.3	zinc finger, DHHC-type containing 3 	426	1	0	0	1	3	0	2	1	4	hsa-miR-124-3p.1	-0.19	-0.29	0.87	2007, 2009, 2011
PCDH17	ENST00000377918.3	protocadherin 17 	477	1	0	1	0	0	0	0	0	7	hsa-miR-124-3p.1	-0.19	-0.20	0.84	2007, 2011
KCNQ5	ENST00000370398.1	potassium voltage-gated channel, KQT-like subfamily, member 5 	50	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.19	-0.19	0.74	2011
MAPRE1	ENST00000375571.5	microtubule-associated protein, RP/EB family, member 1 	39	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.71	2007, 2009, 2011
PDIK1L	ENST00000374271.4	PDLIM1 interacting kinase 1 like 	5	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.51	
TPCN1	ENST00000335509.6	two pore segment channel 1 	401	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.93	2011
ZBTB6	ENST00000373659.3	zinc finger and BTB domain containing 6 	55	1	0	1	0	1	0	0	1	1	hsa-miR-124-3p.1	-0.19	-0.40	0.91	2007, 2009, 2011
ELL2	ENST00000237853.4	elongation factor, RNA polymerase II, 2 	397	2	0	0	2	1	0	0	1	2	hsa-miR-124-3p.1	-0.19	-0.19	0.97	2007, 2009, 2011
EFCAB14	ENST00000371933.3	EF-hand calcium binding domain 14 	264	1	0	0	1	0	0	0	0	3	hsa-miR-124-3p.1	-0.19	-0.23	0.71	2007, 2009, 2011
EYA1	ENST00000388742.4	eyes absent homolog 1 (Drosophila) 	222	1	1	0	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.19	-0.19	0.81	2007, 2009, 2011
SPRY2	ENST00000377102.1	sprouty homolog 2 (Drosophila) 	139	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.72	2007, 2011
TCEB1	ENST00000518127.1	transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C) 	637	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.86	2011
RBMS2	ENST00000262031.5	RNA binding motif, single stranded interacting protein 2 	451	2	0	2	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.19	-0.64	0.92	2011
AGO2	ENST00000220592.5	argonaute RISC catalytic component 2 	350	3	0	3	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.19	-2.62	> 0.99	
SPRTN	ENST00000391858.4	SprT-like N-terminal domain 	1128	1	0	1	0	1	0	0	1	1	hsa-miR-124-3p.1	-0.19	-0.21	0.25	
GJA9	ENST00000454994.2	gap junction protein, alpha 9, 59kDa 	85	2	0	0	2	1	0	1	0	1	hsa-miR-124-3p.1	-0.19	-0.39	0.94	
HMGXB4	ENST00000216106.5	HMG box domain containing 4 	966	2	0	0	2	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.96	2007, 2009, 2011
SDAD1	ENST00000356260.5	SDA1 domain containing 1 	91	2	0	1	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.19	-0.37	0.94	2007, 2011
ZBED4	ENST00000216268.5	zinc finger, BED-type containing 4 	2276	1	1	0	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.19	-0.19	0.99	2007, 2009, 2011
RAVER2	ENST00000371072.4	ribonucleoprotein, PTB-binding 2 	218	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.87	2007, 2009, 2011
SEPSECS	ENST00000302922.3	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase 	279	1	1	0	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.19	-0.27	< 0.1	2011
KIF26B	ENST00000366518.4	kinesin family member 26B 	25	1	0	1	0	1	0	0	1	1	hsa-miR-124-3p.1	-0.19	-0.19	0.94	2007, 2009, 2011
RCC2	ENST00000375436.4	regulator of chromosome condensation 2 	180	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.19	-0.19	0.91	2007, 2009, 2011
SH3RF1	ENST00000284637.9	SH3 domain containing ring finger 1 	2747	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.86	2007, 2009, 2011
MPC1	ENST00000360961.6	mitochondrial pyruvate carrier 1 	2761	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.83	2007, 2009, 2011
KPNB1	ENST00000290158.4	karyopherin (importin) beta 1 	465	1	0	1	0	2	0	1	1	1	hsa-miR-124-3p.1	-0.19	-0.30	0.78	
FKBP1B	ENST00000380991.4	FK506 binding protein 1B, 12.6 kDa 	232	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.79	2009, 2011
SLITRK5	ENST00000325089.6	SLIT and NTRK-like family, member 5 	429	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.88	2007, 2009, 2011
GALNT4	ENST00000529983.2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4 (GalNAc-T4) 	275	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.19	-0.19	0.81	2009
POC1B-GALNT4	ENST00000548729.1	POC1B-GALNT4 readthrough 	275	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.19	-0.19	0.81	
SMYD5	ENST00000389501.4	SMYD family member 5 	344	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.19	-0.19	0.79	2009, 2011
DTX4	ENST00000227451.3	deltex homolog 4 (Drosophila) 	5	1	0	1	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.19	-0.19	0.64	2011
INO80D	ENST00000403263.1	INO80 complex subunit D 	5	1	0	1	0	1	0	1	0	3	hsa-miR-124-3p.1	-0.19	-0.19	0.45	2009, 2011
TADA2B	ENST00000310074.7	transcriptional adaptor 2B 	38	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.38	0.93	2009, 2011
CLIP1	ENST00000361654.4	CAP-GLY domain containing linker protein 1 	17	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.19	-0.32	0.38	
BCAT1	ENST00000261192.7	branched chain amino-acid transaminase 1, cytosolic 	1346	1	1	0	0	1	1	0	0	0	hsa-miR-124-3p.1	-0.19	-0.47	< 0.1	2007, 2011
RGS9	ENST00000449996.3	regulator of G-protein signaling 9 	22	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.83	2007, 2009, 2011
TMEM259	ENST00000333175.5	transmembrane protein 259 	1339	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.19	-0.19	0.83	2007, 2009, 2011
LRIG1	ENST00000273261.3	leucine-rich repeats and immunoglobulin-like domains 1 	241	1	1	0	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.19	-0.19	0.98	2007, 2009, 2011
MED26	ENST00000263390.3	mediator complex subunit 26 	5	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.18	0.83	2007, 2009, 2011
RAB43	ENST00000476465.1	RAB43, member RAS oncogene family 	5	1	0	0	1	1	0	1	0	2	hsa-miR-124-3p.1	-0.18	-0.27	0.83	2007, 2009, 2011
PEAK1	ENST00000312493.4	pseudopodium-enriched atypical kinase 1 	209	2	0	2	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.18	-0.21	0.99	2009, 2011
MARCH7	ENST00000259050.4	membrane-associated ring finger (C3HC4) 7, E3 ubiquitin protein ligase 	537	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.20	0.86	2007, 2011
EYA3	ENST00000373871.3	eyes absent homolog 3 (Drosophila) 	50	1	1	0	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.18	-0.18	0.98	2011
XKR4	ENST00000327381.6	XK, Kell blood group complex subunit-related family, member 4 	5	1	0	0	1	1	0	1	0	2	hsa-miR-124-3p.1	-0.18	-0.18	0.87	
EFHD2	ENST00000375980.4	EF-hand domain family, member D2 	1411	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.18	-0.19	0.79	2011
EBF2	ENST00000535548.1	early B-cell factor 2 	11	1	0	1	0	1	0	0	1	1	hsa-miR-124-3p.1	-0.18	-0.20	< 0.1	
TMOD1	ENST00000259365.4	tropomodulin 1 	115	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.18	-0.34	0.89	2007, 2009, 2011
ETV1	ENST00000430479.1	ets variant 1 	160	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.18	-0.24	0.86	2007, 2009, 2011
TUBG1	ENST00000251413.3	tubulin, gamma 1 	511	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.18	0.69	2007, 2011
PAX3	ENST00000350526.4	paired box 3 	7	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.18	ORF	
STAT3	ENST00000585517.1	signal transducer and activator of transcription 3 (acute-phase response factor) 	478	1	1	0	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.20	0.80	2011
PARP8	ENST00000503750.2	poly (ADP-ribose) polymerase family, member 8 	80	1	1	0	0	1	0	0	1	0	hsa-miR-124-3p.1	-0.18	-0.29	0.97	2011
KRR1	ENST00000229214.4	KRR1, small subunit (SSU) processome component, homolog (yeast) 	380	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.18	-0.20	0.64	
SP3	ENST00000310015.6	Sp3 transcription factor 	285	1	0	0	1	1	0	1	0	5	hsa-miR-124-3p.1	-0.18	-0.44	0.90	2007, 2009, 2011
SIK1	ENST00000270162.6	salt-inducible kinase 1 	2163	1	0	1	0	1	0	1	0	1	hsa-miR-124-3p.1	-0.18	-0.18	0.93	2009, 2011
EFNB3	ENST00000226091.2	ephrin-B3 	5	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.18	0.84	2007, 2009, 2011
ABHD4	ENST00000428304.2	abhydrolase domain containing 4 	102	1	0	1	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.18	-0.19	0.93	2007, 2009, 2011
DCAF12L1	ENST00000371126.1	DDB1 and CUL4 associated factor 12-like 1 	5	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.18	0.76	2007, 2009, 2011
SLC27A1	ENST00000252595.7	solute carrier family 27 (fatty acid transporter), member 1 	33	1	1	0	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.18	-0.18	0.95	2007, 2009, 2011
SCML4	ENST00000369022.2	sex comb on midleg-like 4 (Drosophila) 	10	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.18	-0.18	0.86	2009, 2011
FLNB	ENST00000357272.4	filamin B, beta 	467	1	1	0	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.18	-0.18	< 0.1	
LARP1	ENST00000336314.4	La ribonucleoprotein domain family, member 1 	4979	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.18	0.86	2007, 2009, 2011
KCTD5	ENST00000301738.4	potassium channel tetramerization domain containing 5 	2296	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.18	0.75	2007, 2009, 2011
CRKL	ENST00000354336.3	v-crk avian sarcoma virus CT10 oncogene homolog-like 	2142	1	0	1	0	1	0	1	0	0	hsa-miR-124-3p.1	-0.18	-0.44	0.94	2011
SKI	ENST00000378536.4	v-ski avian sarcoma viral oncogene homolog 	613	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.18	0.93	2007, 2009, 2011
SPRY1	ENST00000394339.2	sprouty homolog 1, antagonist of FGF signaling (Drosophila) 	150	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.18	0.87	2009, 2011
CLDND1	ENST00000341181.6	claudin domain containing 1 	24	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.31	0.30	2007, 2009, 2011
TMEM245	ENST00000374586.3	transmembrane protein 245 	1320	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.18	0.87	2009, 2011
KLHL42	ENST00000381271.2	kelch-like family member 42 	2120	1	0	0	1	1	0	0	1	5	hsa-miR-124-3p.1	-0.18	-0.18	0.85	2011
NPTN	ENST00000345330.4	neuroplastin 	2918	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.18	-0.18	0.80	2007
PAPD5	ENST00000357464.3	PAP associated domain containing 5 	152	1	0	0	1	1	0	0	1	3	hsa-miR-124-3p.1	-0.18	-0.22	0.86	2007, 2009, 2011
PAN3	ENST00000282391.5	PAN3 poly(A) specific ribonuclease subunit homolog (S. cerevisiae) 	361	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.18	-0.18	0.86	2007, 2009, 2011
CBFB	ENST00000290858.6	core-binding factor, beta subunit 	3904	1	0	0	1	1	0	0	1	0	hsa-miR-124-3p.1	-0.18	-0.21	0.74	2007
CEP85L	ENST00000368491.3	centrosomal protein 85kDa-like 	14	1	0	1	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.18	-0.36	0.94	2011
VKORC1L1	ENST00000360768.3	vitamin K epoxide reductase complex, subunit 1-like 1 	2291	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.18	-0.37	0.94	
AFF4	ENST00000265343.5	AF4/FMR2 family, member 4 	2755	1	1	0	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.18	-0.18	0.98	2007, 2009, 2011
PPTC7	ENST00000354300.3	PTC7 protein phosphatase homolog (S. cerevisiae) 	817	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.18	-0.18	0.86	2007
DAAM2	ENST00000538976.1	dishevelled associated activator of morphogenesis 2 	5	1	0	1	0	0	0	0	0	5	hsa-miR-124-3p.1	-0.17	-0.17	0.87	2009, 2011
NCKIPSD	ENST00000416649.2	NCK interacting protein with SH3 domain 	4158	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.17	-0.17	0.84	2007, 2009, 2011
SLC25A20	ENST00000430379.1	solute carrier family 25 (carnitine/acylcarnitine translocase), member 20 	6430	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.17	0.78	2007
OSBP	ENST00000263847.1	oxysterol binding protein 	101	3	0	1	2	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.54	> 0.99	2007, 2009, 2011
EPN2	ENST00000314728.5	epsin 2 	1609	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.17	-0.18	0.85	2007, 2009, 2011
FBXO10	ENST00000432825.2	F-box protein 10 	14	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.17	-0.17	0.88	2007, 2009, 2011
FRAS1	ENST00000264895.6	Fraser syndrome 1 	709	1	0	1	0	1	0	0	1	3	hsa-miR-124-3p.1	-0.17	-0.17	0.79	2009, 2011
SLC33A1	ENST00000392845.3	solute carrier family 33 (acetyl-CoA transporter), member 1 	145	1	0	1	0	2	0	1	1	3	hsa-miR-124-3p.1	-0.17	-0.31	0.90	2011
SDC4	ENST00000372733.3	syndecan 4 	1252	1	0	1	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.17	-0.31	0.89	2007, 2009, 2011
ZBTB7C	ENST00000535628.2	zinc finger and BTB domain containing 7C 	23	2	0	1	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.17	-0.18	0.95	2009, 2011
FAM78A	ENST00000372269.3	family with sequence similarity 78, member A 	7	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.17	0.87	2007, 2009, 2011
RP11-766F14.2	ENST00000511828.1	Protein LOC285556  	5	1	0	0	1	2	1	1	0	0	hsa-miR-124-3p.1	-0.17	-0.17	0.64	
FSTL1	ENST00000295633.3	follistatin-like 1 	6788	1	0	1	0	2	1	1	0	1	hsa-miR-124-3p.1	-0.17	-0.36	0.93	2009, 2011
BAG5	ENST00000299204.4	BCL2-associated athanogene 5 	267	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.17	0.58	
ZNF546	ENST00000347077.4	zinc finger protein 546 	44	1	1	0	0	1	0	1	0	0	hsa-miR-124-3p.1	-0.17	-0.21	0.14	
PAFAH1B1	ENST00000397195.5	platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa) 	1570	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.24	0.77	2007, 2009, 2011
ANGEL1	ENST00000251089.2	angel homolog 1 (Drosophila) 	299	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.17	-0.18	0.68	2007, 2011
KLHL17	ENST00000338591.3	kelch-like family member 17 	46	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.17	0.86	2009, 2011
ATAD2B	ENST00000238789.5	ATPase family, AAA domain containing 2B 	11	1	0	1	0	1	0	1	0	1	hsa-miR-124-3p.1	-0.17	-0.33	0.86	2009, 2011
RYR2	ENST00000366574.2	ryanodine receptor 2 (cardiac) 	18	1	1	0	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.17	0.93	2007, 2009, 2011
QDPR	ENST00000508623.1	quinoid dihydropteridine reductase 	4326	1	0	0	1	0	0	0	0	3	hsa-miR-124-3p.1	-0.17	-0.25	0.87	2009, 2011
DRAXIN	ENST00000294485.5	dorsal inhibitory axon guidance protein 	5	1	0	1	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.17	-0.17	0.52	
UHMK1	ENST00000538489.1	U2AF homology motif (UHM) kinase 1 	48	1	0	1	0	0	0	0	0	8	hsa-miR-124-3p.1	-0.17	-0.26	0.91	2011
THEM6	ENST00000336138.3	thioesterase superfamily member 6 	1500	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.17	-0.17	0.68	2011
GUCD1	ENST00000447813.2	guanylyl cyclase domain containing 1 	2990	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.17	-0.17	0.85	2009, 2011
RASGEF1A	ENST00000374459.1	RasGEF domain family, member 1A 	10	1	1	0	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.23	0.97	2007, 2009, 2011
DESI2	ENST00000302550.11	desumoylating isopeptidase 2 	147	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.17	0.84	2011
CNTN1	ENST00000551295.2	contactin 1 	40	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.17	-0.18	0.84	2007, 2009, 2011
GABRA6	ENST00000523217.1	gamma-aminobutyric acid (GABA) A receptor, alpha 6 	5	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.17	0.62	
DUSP6	ENST00000279488.7	dual specificity phosphatase 6 	1056	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.17	0.73	2007
NR2C2	ENST00000425241.1	nuclear receptor subfamily 2, group C, member 2 	227	1	0	1	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.17	-0.25	0.89	2007, 2009, 2011
HLF	ENST00000226067.5	hepatic leukemia factor 	15	1	1	0	0	1	0	0	1	1	hsa-miR-124-3p.1	-0.17	-0.21	0.82	2007, 2009, 2011
IKZF2	ENST00000457361.1	IKAROS family zinc finger 2 (Helios) 	32	1	0	1	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.17	-0.19	0.49	2007, 2009, 2011
EHD3	ENST00000322054.5	EH-domain containing 3 	206	1	0	1	0	1	1	0	0	5	hsa-miR-124-3p.1	-0.17	-0.21	0.80	2009, 2011
SH3KBP1	ENST00000397821.3	SH3-domain kinase binding protein 1 	109	1	0	1	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.17	-0.28	0.93	2007, 2009, 2011
TBC1D13	ENST00000372648.5	TBC1 domain family, member 13 	2204	1	1	0	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.17	-0.17	0.94	2009, 2011
DEPTOR	ENST00000286234.5	DEP domain containing MTOR-interacting protein 	18	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.17	-0.17	0.76	2011
LONRF1	ENST00000398246.3	LON peptidase N-terminal domain and ring finger 1 	36	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.17	-0.17	0.73	2007
