Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
MAF	ENST00000393350.1	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog 	608	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.27	-0.27	0.83	2007, 2009, 2011
B3GALNT2	ENST00000366600.3	beta-1,3-N-acetylgalactosaminyltransferase 2 	106	2	0	1	1	0	0	0	0	1	hsa-miR-9-5p	-0.27	-0.31	0.96	2011
DUSP6	ENST00000279488.7	dual specificity phosphatase 6 	1056	1	0	0	1	1	0	0	1	2	hsa-miR-9-5p	-0.27	-0.40	0.82	2005, 2007, 2009, 2011
KLHL18	ENST00000232766.5	kelch-like family member 18 	74	1	1	0	0	1	0	0	1	2	hsa-miR-9-5p	-0.27	-0.28	0.96	2007, 2009, 2011
LDLRAD3	ENST00000315571.5	low density lipoprotein receptor class A domain containing 3 	90	2	0	1	1	1	0	0	1	3	hsa-miR-9-5p	-0.27	-0.27	0.88	2007, 2009, 2011
CCBL2	ENST00000370485.2	cysteine conjugate-beta lyase 2 	409	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.27	-0.27	< 0.1	
ITPKC	ENST00000263370.2	inositol-trisphosphate 3-kinase C 	2682	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.27	0.87	2005, 2007, 2009, 2011
VGLL4	ENST00000273038.3	vestigial like 4 (Drosophila) 	37	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.42	0.90	2005, 2007, 2009, 2011
FAM199X	ENST00000493442.1	family with sequence similarity 199, X-linked 	856	2	0	2	0	1	0	0	1	0	hsa-miR-9-5p	-0.27	-0.38	0.97	2011
EFEMP1	ENST00000394555.2	EGF containing fibulin-like extracellular matrix protein 1 	992	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.27	0.82	2009, 2011
GTPBP3	ENST00000324894.8	GTP binding protein 3 (mitochondrial) 	1451	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.27	-0.27	0.61	2009, 2011
BRAF	ENST00000288602.6	v-raf murine sarcoma viral oncogene homolog B 	11	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.63	< 0.1	2011
UBASH3B	ENST00000284273.5	ubiquitin associated and SH3 domain containing B 	281	1	1	0	0	0	0	0	0	2	hsa-miR-9-5p	-0.27	-0.31	0.93	2005, 2007, 2009, 2011
SLC26A2	ENST00000286298.4	solute carrier family 26 (anion exchanger), member 2 	748	1	0	1	0	4	0	3	1	2	hsa-miR-9-5p	-0.27	-0.27	0.70	2011
HIST1H2AE	ENST00000303910.2	histone cluster 1, H2ae 	111	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.27	0.59	
CLCA2	ENST00000370565.4	chloride channel accessory 2 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.27	< 0.1	
STAM	ENST00000377524.3	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1 	723	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.30	0.95	2005, 2007, 2009, 2011
DNAJC3	ENST00000602402.1	DnaJ (Hsp40) homolog, subfamily C, member 3 	125	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.26	-0.29	0.95	2011
TBC1D8	ENST00000376840.4	TBC1 domain family, member 8 (with GRAM domain) 	47	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.88	2009, 2011
FURIN	ENST00000268171.3	furin (paired basic amino acid cleaving enzyme) 	2306	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.76	2005, 2007, 2009, 2011
UTRN	ENST00000367545.3	utrophin 	87	1	0	0	1	1	0	1	0	0	hsa-miR-9-5p	-0.26	-0.27	0.80	2007, 2009, 2011
DCTN2	ENST00000548249.1	dynactin 2 (p50) 	1748	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.43	< 0.1	
RNF144A	ENST00000320892.6	ring finger protein 144A 	124	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.26	-0.28	0.92	2005, 2007, 2009, 2011
NPY2R	ENST00000506608.1	neuropeptide Y receptor Y2 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.32	2005, 2007, 2009, 2011
MFAP3L	ENST00000393704.3	microfibrillar-associated protein 3-like 	69	1	0	0	1	1	0	0	1	5	hsa-miR-9-5p	-0.26	-0.27	0.73	2009
C18orf25	ENST00000282059.6	chromosome 18 open reading frame 25 	688	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.27	0.83	2005, 2007, 2009, 2011
BCL2L11	ENST00000393256.3	BCL2-like 11 (apoptosis facilitator) 	105	1	1	0	0	1	0	1	0	1	hsa-miR-9-5p	-0.26	-0.43	0.91	2005, 2007, 2009, 2011
SLC9A1	ENST00000263980.3	solute carrier family 9, subfamily A (NHE1, cation proton antiporter 1), member 1 	147	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.85	2005, 2007, 2009, 2011
NHLH2	ENST00000320238.3	nescient helix loop helix 2 	16	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.75	2005, 2007, 2011
SPG20	ENST00000438666.2	spastic paraplegia 20 (Troyer syndrome) 	642	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.91	2005, 2007, 2009, 2011
TBC1D4	ENST00000377636.3	TBC1 domain family, member 4 	96	2	0	1	1	1	0	0	1	0	hsa-miR-9-5p	-0.26	-0.26	0.91	2005, 2007, 2009, 2011
TES	ENST00000358204.4	testis derived transcript (3 LIM domains) 	34	1	0	0	1	0	0	0	0	2	hsa-miR-9-5p	-0.26	-0.26	0.74	2007, 2009, 2011
COG3	ENST00000349995.5	component of oligomeric golgi complex 3 	53	2	0	0	2	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.93	2009, 2011
FOXG1	ENST00000382535.3	forkhead box G1 	40	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.91	2005, 2007, 2009, 2011
MBNL1	ENST00000357472.3	muscleblind-like splicing regulator 1 	135	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.26	-0.26	0.72	2005, 2007, 2009, 2011
ZC3H10	ENST00000257940.2	zinc finger CCCH-type containing 10 	49	1	0	0	1	2	0	0	2	1	hsa-miR-9-5p	-0.26	-0.26	0.91	2007, 2009, 2011
SLC39A14	ENST00000381237.1	solute carrier family 39 (zinc transporter), member 14 	2413	1	1	0	0	1	0	0	1	1	hsa-miR-9-5p	-0.26	-0.26	0.93	2005, 2007, 2009, 2011
GSKIP	ENST00000555181.1	GSK3B interacting protein 	1581	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.91	2007, 2009, 2011
FGF14	ENST00000376131.4	fibroblast growth factor 14 	5	2	0	0	2	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.90	
ARX	ENST00000379044.4	aristaless related homeobox 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.79	2009, 2011
ASIC1	ENST00000228468.4	acid-sensing (proton-gated) ion channel 1 	111	2	0	2	0	0	0	0	0	0	hsa-miR-9-5p	-0.26	-0.26	0.94	2005, 2007, 2009, 2011
TRIM44	ENST00000299413.5	tripartite motif containing 44 	4203	1	1	0	0	1	0	1	0	3	hsa-miR-9-5p	-0.26	-0.26	0.43	2011
HK2	ENST00000290573.2	hexokinase 2 	5	1	0	1	0	1	0	1	0	0	hsa-miR-9-5p	-0.26	-0.26	0.73	2009, 2011
ARHGEF2	ENST00000368315.4	Rho/Rac guanine nucleotide exchange factor (GEF) 2 	313	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.28	0.85	2005, 2007, 2009, 2011
EIF5A2	ENST00000474096.1	eukaryotic translation initiation factor 5A2 	443	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.25	-0.27	0.92	2009, 2011
KIAA2013	ENST00000376572.3	KIAA2013 	652	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.26	0.90	2011
NPTX1	ENST00000306773.4	neuronal pentraxin I 	1876	1	0	1	0	1	0	0	1	0	hsa-miR-9-5p	-0.25	-0.27	0.95	2005, 2007, 2009, 2011
BAHD1	ENST00000416165.1	bromo adjacent homology domain containing 1 	76	2	1	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.25	0.99	2005, 2007, 2009, 2011
ZNF365	ENST00000395254.3	zinc finger protein 365 	173	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.25	-0.27	0.83	2007, 2009, 2011
STEAP3	ENST00000409811.1	STEAP family member 3, metalloreductase 	160	1	1	0	0	2	0	1	1	3	hsa-miR-9-5p	-0.25	-0.32	0.82	2009, 2011
ASB7	ENST00000332783.7	ankyrin repeat and SOCS box containing 7 	95	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.30	0.95	2011
PPM1F	ENST00000263212.5	protein phosphatase, Mg2+/Mn2+ dependent, 1F 	786	2	2	0	0	1	0	0	1	0	hsa-miR-9-5p	-0.25	-0.25	0.50	2009, 2011
NID1	ENST00000366595.3	nidogen 1 	303	1	1	0	0	1	0	0	1	0	hsa-miR-9-5p	-0.25	-0.25	< 0.1	
ATF1	ENST00000262053.3	activating transcription factor 1 	1599	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.30	0.55	2007, 2009, 2011
GPR123	ENST00000607359.1	G protein-coupled receptor 123 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.25	0.76	2009, 2011
ATOH8	ENST00000306279.3	atonal homolog 8 (Drosophila) 	21	2	0	0	2	2	0	1	1	2	hsa-miR-9-5p	-0.25	-0.28	0.96	2005, 2007, 2009, 2011
LPP	ENST00000312675.4	LIM domain containing preferred translocation partner in lipoma 	1894	1	0	1	0	1	0	0	1	4	hsa-miR-9-5p	-0.25	-0.25	0.86	2005, 2007, 2009
FAF2	ENST00000261942.6	Fas associated factor family member 2 	1700	2	0	2	0	0	0	0	0	2	hsa-miR-9-5p	-0.25	-0.26	0.95	2007, 2009, 2011
FNIP1	ENST00000307968.7	folliculin interacting protein 1 	32	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.25	-0.25	0.85	2007, 2009, 2011
NHSL1	ENST00000427025.2	NHS-like 1 	393	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.25	0.95	2011
SIK1	ENST00000270162.6	salt-inducible kinase 1 	2163	2	0	1	1	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.25	0.97	2005, 2007, 2009, 2011
DENND1A	ENST00000373624.2	DENN/MADD domain containing 1A 	2794	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.25	0.83	2007, 2009, 2011
ZNF395	ENST00000344423.5	zinc finger protein 395 	1044	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.25	0.96	2005, 2007, 2009, 2011
TLK1	ENST00000431350.2	tousled-like kinase 1 	200	1	0	1	0	1	0	0	1	0	hsa-miR-9-5p	-0.25	-0.38	0.91	2005, 2007, 2009, 2011
RAP2C	ENST00000342983.2	RAP2C, member of RAS oncogene family 	604	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.26	0.77	2005, 2007, 2009, 2011
TBC1D22A	ENST00000337137.4	TBC1 domain family, member 22A 	123	1	1	0	0	1	0	1	0	0	hsa-miR-9-5p	-0.25	-0.25	< 0.1	2005, 2007, 2009, 2011
PIK3R3	ENST00000262741.5	phosphoinositide-3-kinase, regulatory subunit 3 (gamma) 	335	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.25	-0.27	0.92	2005, 2007, 2009, 2011
PLBD2	ENST00000280800.3	phospholipase B domain containing 2 	1144	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.25	-0.25	0.91	2005, 2007, 2009, 2011
UPF3B	ENST00000276201.2	UPF3 regulator of nonsense transcripts homolog B (yeast) 	11	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.25	0.83	2009, 2011
ADAMTS3	ENST00000286657.4	ADAM metallopeptidase with thrombospondin type 1 motif, 3 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.25	-0.25	0.64	2005, 2007, 2009, 2011
CLOCK	ENST00000309964.4	clock circadian regulator 	86	2	1	0	1	0	0	0	0	1	hsa-miR-9-5p	-0.24	-0.25	0.97	2005, 2007, 2009, 2011
PEX5L	ENST00000467460.1	peroxisomal biogenesis factor 5-like 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.24	-0.24	0.89	
MARVELD2	ENST00000325631.5	MARVEL domain containing 2 	227	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.24	-0.25	< 0.1	
KLF7	ENST00000309446.6	Kruppel-like factor 7 (ubiquitous) 	737	2	0	0	2	0	0	0	0	1	hsa-miR-9-5p	-0.24	-0.24	0.96	
TMEM170B	ENST00000379426.1	transmembrane protein 170B 	489	1	1	0	0	1	0	0	1	1	hsa-miR-9-5p	-0.24	-0.27	0.89	2009, 2011
CPEB3	ENST00000412050.4	cytoplasmic polyadenylation element binding protein 3 	48	2	1	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.24	-0.24	0.97	2005, 2007, 2009, 2011
FBXW2	ENST00000608872.1	F-box and WD repeat domain containing 2 	227	1	0	1	0	0	0	0	0	3	hsa-miR-9-5p	-0.24	-0.24	0.92	2005, 2007, 2009, 2011
DPF3	ENST00000541685.1	D4, zinc and double PHD fingers, family 3 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.24	-0.24	0.70	2009, 2011
EIF4E	ENST00000450253.2	eukaryotic translation initiation factor 4E 	876	1	0	1	0	3	0	1	2	3	hsa-miR-9-5p	-0.24	-0.38	0.93	2005, 2007, 2009, 2011
SSR3	ENST00000476217.1	signal sequence receptor, gamma (translocon-associated protein gamma) 	6034	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.24	-0.29	0.48	
MRFAP1	ENST00000382581.4	Morf4 family associated protein 1 	264	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.24	-0.27	0.82	2005, 2007, 2009, 2011
KIF13A	ENST00000378814.5	kinesin family member 13A 	725	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.24	-0.26	0.90	
SLC44A5	ENST00000370859.3	solute carrier family 44, member 5 	395	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.24	-0.24	0.73	2011
SCYL3	ENST00000367771.6	SCY1-like 3 (S. cerevisiae) 	124	1	0	1	0	0	0	0	0	4	hsa-miR-9-5p	-0.24	-0.24	0.92	2005, 2007, 2009, 2011
RBMS3	ENST00000396583.3	RNA binding motif, single stranded interacting protein 3 	56	1	1	0	0	1	0	0	1	2	hsa-miR-9-5p	-0.24	-0.43	0.92	2005, 2007, 2009, 2011
AK2	ENST00000467905.1	adenylate kinase 2 	3125	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.24	-0.24	0.80	2011
EN1	ENST00000295206.6	engrailed homeobox 1 	16	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.24	-0.24	0.72	2005, 2007, 2011
HOXD1	ENST00000331462.4	homeobox D1 	35	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.24	-0.24	0.70	2009, 2011
ZBTB37	ENST00000367701.5	zinc finger and BTB domain containing 37 	213	1	0	1	0	3	0	0	3	6	hsa-miR-9-5p	-0.24	-0.25	0.58	
SLC18A2	ENST00000298472.5	solute carrier family 18 (vesicular monoamine transporter), member 2 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.23	0.90	2009, 2011
ITIH6	ENST00000218436.6	inter-alpha-trypsin inhibitor heavy chain family, member 6 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.23	0.32	
RYBP	ENST00000477973.2	RING1 and YY1 binding protein 	342	1	0	1	0	2	0	1	1	0	hsa-miR-9-5p	-0.23	-0.35	0.91	2007, 2009, 2011
KCTD10	ENST00000228495.6	potassium channel tetramerization domain containing 10 	147	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.23	-0.25	0.90	2009, 2011
FAM46A	ENST00000369754.3	family with sequence similarity 46, member A 	899	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.23	0.92	2007, 2009, 2011
REEP4	ENST00000334530.5	receptor accessory protein 4 	78	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.23	0.52	2007, 2009, 2011
CDH26	ENST00000350849.6	cadherin 26 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.23	0.36	
MDGA1	ENST00000297153.7	MAM domain containing glycosylphosphatidylinositol anchor 1 	240	2	1	1	0	1	0	0	1	1	hsa-miR-9-5p	-0.23	-0.23	> 0.99	2005, 2007, 2009, 2011
DYRK1A	ENST00000339659.4	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A 	448	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.23	0.84	2005, 2007, 2009, 2011
BCL6	ENST00000406870.2	B-cell CLL/lymphoma 6 	20	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.23	-0.23	0.83	2005, 2007, 2009, 2011
L3MBTL4	ENST00000400105.2	l(3)mbt-like 4 (Drosophila) 	37	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.23	0.32	2009, 2011
FAM46C	ENST00000369448.3	family with sequence similarity 46, member C 	74	1	0	1	0	2	0	2	0	1	hsa-miR-9-5p	-0.23	-0.33	0.84	2005, 2007, 2011
PTCHD1	ENST00000379361.4	patched domain containing 1 	59	2	2	0	0	1	1	0	0	3	hsa-miR-9-5p	-0.23	-0.45	> 0.99	
RBFOX2	ENST00000449924.2	RNA binding protein, fox-1 homolog (C. elegans) 2 	262	2	0	1	1	0	0	0	0	3	hsa-miR-9-5p	-0.23	-0.44	0.91	2005, 2007, 2009, 2011
PTBP1	ENST00000350092.4	polypyrimidine tract binding protein 1 	7007	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.24	0.88	2005, 2007, 2009, 2011
ALPL	ENST00000374840.3	alkaline phosphatase, liver/bone/kidney 	251	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.23	0.71	2009, 2011
JAKMIP2	ENST00000507386.1	janus kinase and microtubule interacting protein 2 	26	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.23	-0.23	0.92	2007, 2009, 2011
CNOT7	ENST00000361272.4	CCR4-NOT transcription complex, subunit 7 	415	1	0	0	1	2	1	0	1	0	hsa-miR-9-5p	-0.23	-0.28	0.83	2005, 2007
INHBA	ENST00000242208.4	inhibin, beta A 	1260	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.23	-0.24	0.91	
IKZF2	ENST00000457361.1	IKAROS family zinc finger 2 (Helios) 	32	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.23	-0.26	0.44	2007, 2009, 2011
FBXL3	ENST00000355619.5	F-box and leucine-rich repeat protein 3 	842	1	0	1	0	1	1	0	0	1	hsa-miR-9-5p	-0.23	-0.43	0.91	2005, 2007, 2009, 2011
KIAA1244	ENST00000251691.4	KIAA1244 	169	1	0	0	1	0	0	0	0	3	hsa-miR-9-5p	-0.23	-0.33	0.83	2011
PRUNE	ENST00000271620.3	prune exopolyphosphatase 	41	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.23	0.88	2005, 2007, 2009, 2011
MMP16	ENST00000286614.6	matrix metallopeptidase 16 (membrane-inserted) 	12	2	0	1	1	0	0	0	0	1	hsa-miR-9-5p	-0.23	-0.23	0.98	2005, 2007, 2009, 2011
PPP6R3	ENST00000393800.2	protein phosphatase 6, regulatory subunit 3 	400	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.23	0.82	2007, 2009, 2011
CNOT6L	ENST00000504123.1	CCR4-NOT transcription complex, subunit 6-like 	23	1	0	1	0	2	0	2	0	1	hsa-miR-9-5p	-0.23	-0.36	0.75	2007, 2009, 2011
CXCR4	ENST00000409817.1	chemokine (C-X-C motif) receptor 4 	14	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.23	-0.33	0.59	2011
LZTS3	ENST00000329152.3	Homo sapiens leucine zipper, putative tumor suppressor family member 3 (LZTS3), transcript variant 2, mRNA. 	78	1	1	0	0	1	0	0	1	1	hsa-miR-9-5p	-0.23	-0.23	0.91	2005, 2007, 2009, 2011
GOLPH3	ENST00000265070.6	golgi phosphoprotein 3 (coat-protein) 	1157	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.23	-0.23	0.81	2005, 2007, 2009, 2011
RPP14	ENST00000445193.3	ribonuclease P/MRP 14kDa subunit 	1612	1	0	0	1	1	1	0	0	4	hsa-miR-9-5p	-0.23	-0.42	0.64	
MARCH6	ENST00000274140.5	membrane-associated ring finger (C3HC4) 6, E3 ubiquitin protein ligase 	14086	2	0	2	0	1	0	0	1	3	hsa-miR-9-5p	-0.22	-0.29	0.99	2007, 2009, 2011
MKL2	ENST00000318282.5	MKL/myocardin-like 2 	992	2	1	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.23	> 0.99	2009, 2011
FGF9	ENST00000382353.5	fibroblast growth factor 9 	136	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.22	-0.33	0.72	2011
PPIP5K1	ENST00000381885.1	diphosphoinositol pentakisphosphate kinase 1 	109	2	0	0	2	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.22	0.91	2007, 2009, 2011
PIGZ	ENST00000412723.1	phosphatidylinositol glycan anchor biosynthesis, class Z 	1071	1	1	0	0	1	0	0	1	0	hsa-miR-9-5p	-0.22	-0.22	< 0.1	2007, 2009, 2011
AEBP2	ENST00000266508.9	AE binding protein 2 	1228	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.22	-0.24	0.91	2005, 2007, 2009, 2011
IPO13	ENST00000372343.3	importin 13 	108	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.23	0.73	2005, 2007, 2009, 2011
COLEC12	ENST00000400256.3	collectin sub-family member 12 	72	1	0	0	1	1	0	0	1	1	hsa-miR-9-5p	-0.22	-0.24	0.65	2005, 2007, 2009, 2011
VAMP1	ENST00000361716.3	vesicle-associated membrane protein 1 (synaptobrevin 1) 	8	1	0	1	0	3	0	1	2	1	hsa-miR-9-5p	-0.22	-0.22	0.52	2011
MIER3	ENST00000381226.3	mesoderm induction early response 1, family member 3 	112	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.28	0.81	2007, 2009, 2011
SLC6A6	ENST00000454876.2	solute carrier family 6 (neurotransmitter transporter), member 6 	280	2	1	1	0	2	1	0	1	2	hsa-miR-9-5p	-0.22	-0.23	0.98	2005, 2007, 2009, 2011
HSP90AA1	ENST00000216281.8	heat shock protein 90kDa alpha (cytosolic), class A member 1 	5	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.22	0.74	2011
DCUN1D4	ENST00000334635.5	DCN1, defective in cullin neddylation 1, domain containing 4 	1118	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.22	-0.25	0.33	2007, 2009, 2011
NUTF2	ENST00000219169.4	nuclear transport factor 2 	222	1	0	0	1	0	0	0	0	1	hsa-miR-9-5p	-0.22	-0.23	0.83	2005, 2007, 2011
HLCS	ENST00000336648.4	holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase) 	688	1	1	0	0	1	0	0	1	1	hsa-miR-9-5p	-0.22	-0.37	0.94	2005, 2007, 2009, 2011
KIAA0247	ENST00000342745.4	KIAA0247 	161	1	0	1	0	1	0	0	1	2	hsa-miR-9-5p	-0.22	-0.22	0.59	2009, 2011
PTMA	ENST00000409115.3	prothymosin, alpha 	312	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.22	0.74	2005, 2007, 2011
KLK15	ENST00000301421.2	kallikrein-related peptidase 15 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.22	ORF	
SH2B3	ENST00000341259.2	SH2B adaptor protein 3 	89	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.22	-0.26	0.95	2007, 2009, 2011
VGLL2	ENST00000352536.3	vestigial like 2 (Drosophila) 	5	1	0	0	1	1	0	1	0	0	hsa-miR-9-5p	-0.22	-0.40	0.74	
TAF4B	ENST00000269142.5	TAF4b RNA polymerase II, TATA box binding protein (TBP)-associated factor, 105kDa 	52	1	0	0	1	0	0	0	0	2	hsa-miR-9-5p	-0.22	-0.22	0.83	2009, 2011
PPP2R4	ENST00000393370.2	protein phosphatase 2A activator, regulatory subunit 4 	2731	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.22	-0.22	0.81	2009, 2011
CMTM6	ENST00000205636.3	CKLF-like MARVEL transmembrane domain containing 6 	169	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.38	0.87	2007, 2009, 2011
TMEM256-PLSCR3	ENST00000324822.11	TMEM256-PLSCR3 readthrough (NMD candidate) 	976	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.22	-0.22	0.42	2009, 2011
GCFC2	ENST00000541687.1	GC-rich sequence DNA-binding factor 2 	88	1	0	0	1	1	0	1	0	1	hsa-miR-9-5p	-0.22	-0.22	< 0.1	
BCAT2	ENST00000545387.2	branched chain amino-acid transaminase 2, mitochondrial 	4270	1	0	0	1	0	0	0	0	1	hsa-miR-9-5p	-0.22	-0.22	0.75	2005, 2007, 2009, 2011
PYGO2	ENST00000368457.2	pygopus homolog 2 (Drosophila) 	35	2	0	2	0	0	0	0	0	1	hsa-miR-9-5p	-0.22	-0.41	0.95	2005, 2007, 2009, 2011
DEDD	ENST00000368006.3	death effector domain containing 	239	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.22	-0.28	0.71	2005, 2007, 2009, 2011
ARPC1A	ENST00000262942.5	actin related protein 2/3 complex, subunit 1A, 41kDa 	99	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.29	0.61	2005, 2007, 2009
STAC	ENST00000273183.3	SH3 and cysteine rich domain 	172	1	0	1	0	1	0	0	1	1	hsa-miR-9-5p	-0.22	-0.28	0.74	2009, 2011
HIST1H4H	ENST00000289352.1	histone cluster 1, H4h 	10	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.22	0.75	2011
STK38L	ENST00000389032.3	serine/threonine kinase 38 like 	705	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.29	0.94	2005, 2007, 2009, 2011
EPT1	ENST00000260585.7	ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific) 	449	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.22	-0.25	0.62	2009, 2011
