Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
UGCG	ENST00000374279.3	UDP-glucose ceramide glucosyltransferase 	1200	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.22	-0.23	0.48	
FLRT3	ENST00000378053.3	fibronectin leucine rich transmembrane protein 3 	11	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.22	-0.22	0.78	2007, 2009, 2011
UPF1	ENST00000262803.5	UPF1 regulator of nonsense transcripts homolog (yeast) 	513	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.22	-0.23	0.89	2007, 2009, 2011
TAF4	ENST00000252996.4	TAF4 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 135kDa 	61	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.22	-0.23	0.46	2005, 2007
MPPED2	ENST00000358117.5	metallophosphoesterase domain containing 2 	42	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.22	-0.22	0.51	2007, 2009, 2011
ING5	ENST00000313552.6	inhibitor of growth family, member 5 	529	1	0	0	1	1	0	0	1	0	rno-miR-128-3p	-0.22	-0.24	0.77	2007, 2009, 2011
KIAA1033	ENST00000332180.5	KIAA1033 	238	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.22	-0.22	0.84	2005, 2007, 2009, 2011
GCC2	ENST00000309863.6	GRIP and coiled-coil domain containing 2 	5	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.22	-0.22	0.75	2007, 2009, 2011
ACTA2	ENST00000224784.6	actin, alpha 2, smooth muscle, aorta 	8771	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.22	-0.22	0.61	
LCOR	ENST00000371103.3	ligand dependent nuclear receptor corepressor 	94	1	1	0	0	3	0	1	2	3	rno-miR-128-3p	-0.22	-0.23	0.85	2011
GOLM1	ENST00000388712.3	golgi membrane protein 1 	4212	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.22	-0.23	0.53	2007, 2009
KDM3A	ENST00000409556.1	lysine (K)-specific demethylase 3A 	2300	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.22	-0.22	0.79	2005, 2007
E2F7	ENST00000322886.7	E2F transcription factor 7 	308	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.22	-0.22	0.74	2007, 2009, 2011
UBE2E3	ENST00000410062.4	ubiquitin-conjugating enzyme E2E 3 	15	1	0	1	0	1	0	0	1	0	rno-miR-128-3p	-0.22	-0.24	0.61	2005, 2007
AMER2	ENST00000357816.2	APC membrane recruitment protein 2 	7	1	0	1	0	2	0	1	1	4	rno-miR-128-3p	-0.22	-0.23	0.39	2007, 2011
CD34	ENST00000356522.4	CD34 molecule 	5	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.22	-0.22	< 0.1	2005, 2007
C17orf85	ENST00000158149.3	chromosome 17 open reading frame 85 	718	1	0	0	1	1	1	0	0	3	rno-miR-128-3p	-0.22	-0.26	0.73	2007, 2009, 2011
C10orf137	ENST00000337623.3	chromosome 10 open reading frame 137 	157	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.22	-0.22	0.71	2007, 2009, 2011
MYBL1	ENST00000522677.3	v-myb avian myeloblastosis viral oncogene homolog-like 1 	53	1	0	1	0	1	0	1	0	1	rno-miR-128-3p	-0.22	-0.22	0.21	2007
APLNR	ENST00000606794.1	apelin receptor 	5	1	0	1	0	1	0	0	1	0	rno-miR-128-3p	-0.22	-0.22	0.12	2009, 2011
GMPS	ENST00000496455.2	guanine monphosphate synthase 	867	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.22	-0.23	0.77	
RAPGEF2	ENST00000264431.4	Rap guanine nucleotide exchange factor (GEF) 2 	484	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.22	-0.22	0.68	2009, 2011
RAP1B	ENST00000250559.9	RAP1B, member of RAS oncogene family 	3599	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.22	-0.22	0.44	2005, 2007, 2009, 2011
SYNDIG1	ENST00000376862.3	synapse differentiation inducing 1 	5	1	0	1	0	1	0	0	1	0	rno-miR-128-3p	-0.22	-0.22	0.29	2005, 2007, 2009, 2011
ANK2	ENST00000357077.4	ankyrin 2, neuronal 	133	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.22	-0.22	0.64	
GNG12	ENST00000370982.3	guanine nucleotide binding protein (G protein), gamma 12 	1362	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.22	-0.23	0.63	2005, 2007, 2009, 2011
SPRY2	ENST00000377102.1	sprouty homolog 2 (Drosophila) 	139	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.21	-0.21	0.69	2007, 2009, 2011
MARCKS	ENST00000368635.4	myristoylated alanine-rich protein kinase C substrate 	188	1	0	0	1	0	0	0	0	4	rno-miR-128-3p	-0.21	-0.24	0.78	2011
SNX18	ENST00000343017.6	sorting nexin 18 	174	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.21	-0.21	0.88	2009, 2011
RPGRIP1L	ENST00000262135.4	RPGRIP1-like 	55	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.21	-0.21	0.64	2007, 2009, 2011
RP11-122A3.2	ENST00000517562.2	uncharacterized protein LOC100127983  	579	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.21	-0.21	0.52	
MAPK8IP3	ENST00000250894.4	mitogen-activated protein kinase 8 interacting protein 3 	100	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.21	-0.21	0.91	2005, 2007, 2009, 2011
FBRSL1	ENST00000434748.2	fibrosin-like 1 	778	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.21	-0.21	0.90	2011
MTMR12	ENST00000280285.5	myotubularin related protein 12 	156	1	0	1	0	1	0	0	1	0	rno-miR-128-3p	-0.21	-0.29	0.60	2009, 2011
HAPLN1	ENST00000274341.4	hyaluronan and proteoglycan link protein 1 	5	1	0	0	1	1	0	0	1	0	rno-miR-128-3p	-0.21	-0.21	0.78	2005, 2007, 2009, 2011
FAM133B	ENST00000438306.1	family with sequence similarity 133, member B 	32	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.21	-0.21	0.75	2007, 2009, 2011
SMARCA2	ENST00000349721.2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 	158	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.21	-0.21	0.35	2005, 2007, 2009, 2011
BCORL1	ENST00000540052.1	BCL6 corepressor-like 1 	209	1	1	0	0	1	0	1	0	2	rno-miR-128-3p	-0.21	-0.33	0.88	2005, 2007, 2009, 2011
ECE1	ENST00000415912.2	endothelin converting enzyme 1 	1166	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.21	-0.22	0.71	2009, 2011
PDE7B	ENST00000308191.6	phosphodiesterase 7B 	148	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.21	-0.28	0.91	2005, 2007, 2009, 2011
ITPKC	ENST00000263370.2	inositol-trisphosphate 3-kinase C 	2682	1	1	0	0	1	0	1	0	0	rno-miR-128-3p	-0.21	-0.21	0.70	2005, 2007, 2009, 2011
CTDSPL	ENST00000443503.2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like 	372	1	0	1	0	2	0	2	0	0	rno-miR-128-3p	-0.21	-0.23	0.64	2005, 2007, 2009, 2011
TROVE2	ENST00000432079.1	TROVE domain family, member 2 	380	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.21	-0.23	0.78	2007, 2009, 2011
FAM84B	ENST00000304916.3	family with sequence similarity 84, member B 	45	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.21	-0.21	0.67	2007, 2009, 2011
GRB2	ENST00000392563.1	growth factor receptor-bound protein 2 	2660	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.21	-0.22	0.65	2007, 2009, 2011
NPEPPS	ENST00000322157.4	aminopeptidase puromycin sensitive 	2194	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.21	-0.21	0.79	2007, 2009, 2011
PELI2	ENST00000267460.4	pellino E3 ubiquitin protein ligase family member 2 	229	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.21	-0.21	0.77	2009, 2011
FRMPD3	ENST00000276185.4	FERM and PDZ domain containing 3 	0	2	1	1	0	1	0	1	0	0	rno-miR-128-3p	-0.21	-0.21	0.73	
POU3F3	ENST00000361360.2	POU class 3 homeobox 3 	461	1	0	1	0	1	0	1	0	1	rno-miR-128-3p	-0.21	-0.27	0.16	
NLN	ENST00000380985.5	neurolysin (metallopeptidase M3 family) 	885	1	0	0	1	1	0	0	1	1	rno-miR-128-3p	-0.21	-0.39	0.67	2011
MSN	ENST00000360270.5	moesin 	5947	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.21	-0.21	0.31	2011
HOXB8	ENST00000239144.4	homeobox B8 	9	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.20	-0.20	0.71	2007, 2009, 2011
SPOPL	ENST00000280098.4	speckle-type POZ protein-like 	216	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.20	-0.22	0.49	2005, 2007, 2009, 2011
MPP2	ENST00000377184.3	membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2) 	78	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.20	-0.23	0.70	2005, 2007, 2009, 2011
KLF3	ENST00000261438.5	Kruppel-like factor 3 (basic) 	515	1	0	0	1	1	0	1	0	3	rno-miR-128-3p	-0.20	-0.41	0.78	2009, 2011
NFE2L2	ENST00000397063.4	nuclear factor, erythroid 2-like 2 	1964	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.20	-0.20	0.54	2005, 2007
CLCN6	ENST00000312413.6	chloride channel, voltage-sensitive 6 	227	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.20	-0.20	0.35	2009, 2011
TBC1D25	ENST00000376771.4	TBC1 domain family, member 25 	24	1	0	1	0	1	1	0	0	0	rno-miR-128-3p	-0.20	-0.47	0.21	
FAM222A	ENST00000538780.1	family with sequence similarity 222, member A 	23	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.20	-0.23	0.77	2007, 2009, 2011
IRS1	ENST00000305123.5	insulin receptor substrate 1 	804	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.20	-0.20	0.91	2005, 2007, 2009, 2011
MVB12B	ENST00000361171.3	multivesicular body subunit 12B 	29	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.20	-0.20	0.74	2009, 2011
HGF	ENST00000222390.5	hepatocyte growth factor (hepapoietin A; scatter factor) 	18	1	0	1	0	1	0	1	0	2	rno-miR-128-3p	-0.20	-0.20	0.62	
THRB	ENST00000396671.2	thyroid hormone receptor, beta 	55	2	1	0	1	0	0	0	0	1	rno-miR-128-3p	-0.20	-0.31	0.92	2007, 2009, 2011
PKHD1	ENST00000371117.3	polycystic kidney and hepatic disease 1 (autosomal recessive) 	5	1	1	0	0	3	0	2	1	1	rno-miR-128-3p	-0.20	-0.42	< 0.1	
BAG2	ENST00000370693.5	BCL2-associated athanogene 2 	2237	1	1	0	0	3	0	3	0	0	rno-miR-128-3p	-0.20	-0.53	< 0.1	2005, 2007, 2009, 2011
CBFB	ENST00000290858.6	core-binding factor, beta subunit 	3904	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.20	-0.21	0.60	
PRDM12	ENST00000253008.2	PR domain containing 12 	15	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.20	-0.20	0.62	2009, 2011
NCOA7	ENST00000392477.2	nuclear receptor coactivator 7 	2967	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.20	-0.20	0.77	2007, 2009, 2011
ERMP1	ENST00000381506.3	endoplasmic reticulum metallopeptidase 1 	53	2	1	1	0	0	0	0	0	1	rno-miR-128-3p	-0.20	-0.20	< 0.1	
HNF4G	ENST00000396423.2	hepatocyte nuclear factor 4, gamma 	5	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.20	-0.20	0.55	2009, 2011
TRIM67	ENST00000444294.3	tripartite motif containing 67 	41	1	0	1	0	2	0	1	1	1	rno-miR-128-3p	-0.20	-0.30	0.47	2009, 2011
JHDM1D	ENST00000397560.2	jumonji C domain containing histone demethylase 1 homolog D (S. cerevisiae) 	470	1	0	1	0	4	1	1	2	0	rno-miR-128-3p	-0.20	-0.20	0.88	
TSPAN9	ENST00000537971.1	tetraspanin 9 	1410	1	0	1	0	1	0	1	0	1	rno-miR-128-3p	-0.20	-0.25	0.14	
PPME1	ENST00000328257.8	protein phosphatase methylesterase 1 	343	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.20	-0.20	0.86	2007, 2009, 2011
MAFG	ENST00000357736.4	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog G 	5	1	0	1	0	3	1	1	1	1	rno-miR-128-3p	-0.20	-0.20	0.18	2011
BRSK1	ENST00000590333.1	BR serine/threonine kinase 1 	117	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.20	-0.20	0.66	2007, 2011
MARCH8	ENST00000453424.2	membrane-associated ring finger (C3HC4) 8, E3 ubiquitin protein ligase 	48	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.20	-0.20	0.36	
GAB1	ENST00000262995.4	GRB2-associated binding protein 1 	26	2	0	0	2	1	0	1	0	0	rno-miR-128-3p	-0.20	-0.37	0.95	2011
FAM126B	ENST00000418596.3	family with sequence similarity 126, member B 	132	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.20	-0.20	0.89	2007, 2009, 2011
MYT1	ENST00000328439.1	myelin transcription factor 1 	12	1	0	0	1	1	0	1	0	1	rno-miR-128-3p	-0.19	-0.27	0.72	2005, 2007, 2009, 2011
QKI	ENST00000392127.2	QKI, KH domain containing, RNA binding 	323	1	0	0	1	4	0	0	4	3	rno-miR-128-3p	-0.19	-0.38	0.86	2005, 2007, 2011
LIMK1	ENST00000418310.1	LIM domain kinase 1 	464	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.19	-0.20	0.76	2007, 2009, 2011
STOX2	ENST00000308497.4	storkhead box 2 	379	1	1	0	0	2	0	1	1	2	rno-miR-128-3p	-0.19	-0.20	0.83	
RLIM	ENST00000332687.6	ring finger protein, LIM domain interacting 	662	2	0	2	0	1	0	0	1	0	rno-miR-128-3p	-0.19	-0.24	0.72	2005, 2007, 2011
LPPR5	ENST00000370188.3	Lipid phosphate phosphatase-related protein type 5  	23	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.19	-0.19	0.60	
HOXC6	ENST00000243108.4	homeobox C6 	63	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.19	-0.19	0.59	2005, 2007, 2009, 2011
UBR1	ENST00000382177.2	ubiquitin protein ligase E3 component n-recognin 1 	11	1	1	0	0	1	0	0	1	0	rno-miR-128-3p	-0.19	-0.28	0.70	2007, 2009, 2011
DAZAP2	ENST00000412716.3	DAZ associated protein 2 	4265	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.19	-0.21	0.41	2005, 2007, 2009, 2011
CBX5	ENST00000209875.4	chromobox homolog 5 	360	1	0	1	0	2	0	1	1	4	rno-miR-128-3p	-0.19	-0.39	0.72	2007, 2011
TBC1D22B	ENST00000373491.3	TBC1 domain family, member 22B 	127	1	0	1	0	1	1	0	0	0	rno-miR-128-3p	-0.19	-0.19	0.70	2005, 2007, 2009, 2011
PDS5B	ENST00000315596.10	PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae) 	1493	1	0	0	1	1	0	1	0	1	rno-miR-128-3p	-0.19	-0.34	0.64	2007, 2009, 2011
MYEF2	ENST00000324324.7	myelin expression factor 2 	358	1	0	0	1	1	0	1	0	2	rno-miR-128-3p	-0.19	-0.22	0.72	2011
GPR125	ENST00000334304.5	G protein-coupled receptor 125 	1042	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.19	-0.19	0.72	
VWC2	ENST00000340652.4	von Willebrand factor C domain containing 2 	5	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.19	-0.19	0.30	
GPR126	ENST00000230173.6	G protein-coupled receptor 126 	604	1	0	0	1	2	0	1	1	0	rno-miR-128-3p	-0.19	-0.19	0.82	2007, 2009, 2011
AFF3	ENST00000409236.2	AF4/FMR2 family, member 3 	296	1	0	1	0	0	0	0	0	2	rno-miR-128-3p	-0.19	-0.19	0.90	2009, 2011
COL27A1	ENST00000356083.3	collagen, type XXVII, alpha 1 	620	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.19	-0.19	0.84	
SHISA6	ENST00000441885.3	shisa family member 6 	5	1	1	0	0	1	0	0	1	3	rno-miR-128-3p	-0.19	-0.19	0.83	2011
CCNJ	ENST00000265992.5	cyclin J 	5	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.19	-0.19	0.73	2007, 2009, 2011
KCNN3	ENST00000271915.4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 	5	1	0	0	1	4	3	0	1	2	rno-miR-128-3p	-0.19	-0.19	0.67	2011
IGJ	ENST00000254801.4	immunoglobulin J polypeptide, linker protein for immunoglobulin alpha and mu polypeptides 	5	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.19	-0.19	0.20	2011
CLCN3	ENST00000513761.1	chloride channel, voltage-sensitive 3 	1142	2	0	0	2	2	0	1	1	0	rno-miR-128-3p	-0.19	-0.37	0.92	2005, 2007
MESDC1	ENST00000267984.2	mesoderm development candidate 1 	84	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.19	-0.19	0.79	2005, 2007, 2009, 2011
NFIA	ENST00000403491.3	nuclear factor I/A 	5	2	0	1	1	1	0	1	0	3	rno-miR-128-3p	-0.19	-0.19	0.86	2011
CAPZA1	ENST00000263168.3	capping protein (actin filament) muscle Z-line, alpha 1 	1159	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.19	-0.19	0.63	2005, 2007
CCT3	ENST00000295688.3	chaperonin containing TCP1, subunit 3 (gamma) 	1885	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.19	-0.19	0.14	2005, 2007
PCM1	ENST00000524226.1	pericentriolar material 1 	220	1	0	1	0	0	0	0	0	2	rno-miR-128-3p	-0.19	-0.22	0.29	2009, 2011
NRK	ENST00000243300.9	Nik related kinase 	5	2	0	0	2	1	0	0	1	1	rno-miR-128-3p	-0.18	-0.18	0.89	2005, 2007, 2009, 2011
MFSD2A	ENST00000372811.5	major facilitator superfamily domain containing 2A 	113	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.18	-0.23	0.78	2007, 2009, 2011
PEAK1	ENST00000312493.4	pseudopodium-enriched atypical kinase 1 	209	1	0	0	1	0	0	0	0	4	rno-miR-128-3p	-0.18	-0.21	0.76	2009, 2011
ELL2	ENST00000237853.4	elongation factor, RNA polymerase II, 2 	397	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.18	-0.20	0.65	2005, 2007, 2009, 2011
ITSN2	ENST00000361999.3	intersectin 2 	63	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.18	-0.18	0.55	2007, 2009, 2011
AMMECR1L	ENST00000272647.5	AMMECR1-like 	21	1	1	0	0	1	0	1	0	0	rno-miR-128-3p	-0.18	-0.20	0.65	2007, 2009, 2011
SREK1	ENST00000334121.6	splicing regulatory glutamine/lysine-rich protein 1 	316	2	0	1	1	2	0	2	0	1	rno-miR-128-3p	-0.18	-0.51	0.76	2005, 2007
MSI2	ENST00000284073.2	musashi RNA-binding protein 2 	283	2	1	1	0	0	0	0	0	1	rno-miR-128-3p	-0.18	-0.26	0.86	
ADAMTS10	ENST00000595838.1	ADAM metallopeptidase with thrombospondin type 1 motif, 10 	7	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.18	-0.18	0.68	2007, 2009, 2011
EBF3	ENST00000368648.3	early B-cell factor 3 	101	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.18	-0.18	0.62	2007, 2011
HOXA10	ENST00000283921.4	homeobox A10 	1910	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.18	-0.18	0.68	2007, 2009, 2011
TSC1	ENST00000298552.3	tuberous sclerosis 1 	838	1	0	0	1	3	1	1	1	0	rno-miR-128-3p	-0.18	-0.20	0.78	2011
VANGL1	ENST00000355485.2	VANGL planar cell polarity protein 1 	721	2	0	1	1	1	0	0	1	0	rno-miR-128-3p	-0.18	-0.34	0.83	2007, 2009, 2011
SS18	ENST00000415083.2	synovial sarcoma translocation, chromosome 18 	205	2	1	1	0	0	0	0	0	1	rno-miR-128-3p	-0.18	-0.42	0.41	2005, 2007, 2009, 2011
WISP1	ENST00000250160.6	WNT1 inducible signaling pathway protein 1 	5	1	0	0	1	2	1	1	0	0	rno-miR-128-3p	-0.18	-0.33	0.60	2011
ARHGEF37	ENST00000333677.6	Rho guanine nucleotide exchange factor (GEF) 37 	5	1	0	1	0	1	1	0	0	2	rno-miR-128-3p	-0.18	-0.18	0.42	2009, 2011
GSPT1	ENST00000434724.2	G1 to S phase transition 1 	1119	1	0	0	1	1	0	1	0	1	rno-miR-128-3p	-0.18	-0.22	0.76	2005, 2007, 2011
AGO2	ENST00000220592.5	argonaute RISC catalytic component 2 	350	2	0	0	2	2	0	1	1	2	rno-miR-128-3p	-0.18	-2.24	0.94	2005, 2007, 2011
ACVR1C	ENST00000243349.8	activin A receptor, type IC 	27	1	0	0	1	4	1	2	1	0	rno-miR-128-3p	-0.18	-0.24	0.70	2009, 2011
PALM2	ENST00000448454.2	paralemmin 2 	35	1	0	0	1	1	0	0	1	0	rno-miR-128-3p	-0.18	-0.18	0.77	2007, 2009, 2011
SNAP25	ENST00000254976.2	synaptosomal-associated protein, 25kDa 	54	2	0	0	2	0	0	0	0	2	rno-miR-128-3p	-0.18	-0.35	0.96	2005, 2007, 2009, 2011
PRPF19	ENST00000227524.4	pre-mRNA processing factor 19 	1583	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.18	-0.18	0.60	2009, 2011
SEMA6D	ENST00000355997.3	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D 	179	1	1	0	0	1	0	0	1	1	rno-miR-128-3p	-0.18	-0.21	0.65	2005, 2007, 2009, 2011
PRR3	ENST00000376560.3	proline rich 3 	1145	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.18	-0.18	0.43	
GNS	ENST00000418919.2	glucosamine (N-acetyl)-6-sulfatase 	2435	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.18	-0.18	0.76	2009, 2011
MEPCE	ENST00000310512.2	methylphosphate capping enzyme 	1024	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.18	0.60	2007, 2009
AXIN1	ENST00000262320.3	axin 1 	27	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.17	-0.17	0.48	2005, 2007, 2009, 2011
DDX6	ENST00000264018.4	DEAD (Asp-Glu-Ala-Asp) box helicase 6 	11	1	0	1	0	0	0	0	0	3	rno-miR-128-3p	-0.17	-0.17	0.42	2007, 2009, 2011
NEDD4	ENST00000338963.2	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase 	289	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.17	0.77	2007, 2009, 2011
FZD3	ENST00000240093.3	frizzled family receptor 3 	192	2	0	0	2	2	0	0	2	0	rno-miR-128-3p	-0.17	-0.28	0.89	2011
HIP1	ENST00000336926.6	huntingtin interacting protein 1 	37	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.21	0.89	2005, 2007, 2009, 2011
MKNK2	ENST00000591601.1	MAP kinase interacting serine/threonine kinase 2 	215	1	0	0	1	1	0	0	1	0	rno-miR-128-3p	-0.17	-0.17	0.45	2007, 2009, 2011
CHST1	ENST00000308064.2	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1 	5	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.17	0.76	2005, 2007, 2011
CLSTN2	ENST00000458420.3	calsyntenin 2 	119	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.17	-0.17	0.55	2005, 2007, 2009, 2011
SUCO	ENST00000367723.4	SUN domain containing ossification factor 	86	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.20	0.69	2007, 2009, 2011
PPM1E	ENST00000308249.2	protein phosphatase, Mg2+/Mn2+ dependent, 1E 	178	2	1	1	0	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.23	0.80	2005, 2007, 2011
FOXP4	ENST00000373063.3	forkhead box P4 	228	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.17	0.75	2005, 2007, 2009, 2011
GATA2	ENST00000341105.2	GATA binding protein 2 	231	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.17	-0.17	0.57	2011
RCAN2	ENST00000330430.6	regulator of calcineurin 2 	32	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.17	0.56	2007, 2011
TMEM170B	ENST00000379426.1	transmembrane protein 170B 	489	1	0	0	1	1	1	0	0	1	rno-miR-128-3p	-0.17	-0.32	0.71	2009, 2011
FAM134A	ENST00000430297.2	family with sequence similarity 134, member A 	3080	1	1	0	0	1	0	1	0	1	rno-miR-128-3p	-0.17	-0.28	< 0.1	2011
STAG1	ENST00000383202.2	stromal antigen 1 	94	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.17	0.65	2005, 2007, 2011
RPS6KB1	ENST00000225577.4	ribosomal protein S6 kinase, 70kDa, polypeptide 1 	16	2	1	0	1	0	0	0	0	1	rno-miR-128-3p	-0.17	-0.17	0.71	2005, 2007, 2009, 2011
FGF14	ENST00000376131.4	fibroblast growth factor 14 	5	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.17	0.63	2011
ARID2	ENST00000457135.1	AT rich interactive domain 2 (ARID, RFX-like) 	891	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.17	-0.41	0.68	2005, 2007, 2009, 2011
GFPT2	ENST00000253778.8	glutamine-fructose-6-phosphate transaminase 2 	70	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.17	-0.17	0.75	2007, 2009, 2011
KCNJ3	ENST00000295101.2	potassium inwardly-rectifying channel, subfamily J, member 3 	21	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.17	-0.17	0.74	
RBBP6	ENST00000319715.4	retinoblastoma binding protein 6 	123	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.17	0.62	2009, 2011
IPO7	ENST00000379719.3	importin 7 	1331	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.17	0.56	2005, 2007, 2011
USP46	ENST00000441222.3	ubiquitin specific peptidase 46 	180	1	0	0	1	2	0	1	1	1	rno-miR-128-3p	-0.17	-0.19	0.77	2007, 2009, 2011
SLC6A6	ENST00000454876.2	solute carrier family 6 (neurotransmitter transporter), member 6 	280	1	0	0	1	2	0	2	0	1	rno-miR-128-3p	-0.17	-0.18	0.78	2007, 2009, 2011
