Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
BICD2	ENST00000356884.6	bicaudal D homolog 2 (Drosophila) 	38	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.10	-0.25	0.85	2007, 2009, 2011
G3BP1	ENST00000394123.3	GTPase activating protein (SH3 domain) binding protein 1 	688	2	0	1	1	0	0	0	0	2	rno-miR-124-3p	-0.10	-0.39	0.99	2007, 2009, 2011
GLCE	ENST00000559420.2	glucuronic acid epimerase 	25	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.10	-0.25	0.96	2007, 2009, 2011
GSK3B	ENST00000264235.8	glycogen synthase kinase 3 beta 	498	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.10	-0.16	0.84	2011
LDLRAD4	ENST00000399848.3	low density lipoprotein receptor class A domain containing 4 	314	1	0	1	0	1	0	1	0	5	rno-miR-124-3p	-0.10	-0.26	0.83	2009, 2011
BMP3	ENST00000282701.2	bone morphogenetic protein 3 	36	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.10	-0.13	0.85	2009, 2011
PPP2R5E	ENST00000337537.3	protein phosphatase 2, regulatory subunit B', epsilon isoform 	23	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.10	-0.10	0.77	2007, 2011
CBLL1	ENST00000440859.3	Cbl proto-oncogene-like 1, E3 ubiquitin protein ligase 	850	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.10	-0.12	0.29	2011
GNAL	ENST00000334049.6	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type 	99	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.10	-0.15	0.94	2007, 2011
TMEM110	ENST00000355083.5	transmembrane protein 110 	306	1	0	0	1	1	0	1	0	2	rno-miR-124-3p	-0.10	-0.17	0.84	2011
RXRA	ENST00000481739.1	retinoid X receptor, alpha 	609	2	0	1	1	1	1	0	0	1	rno-miR-124-3p	-0.10	-0.25	0.96	2007, 2009, 2011
LARP1	ENST00000336314.4	La ribonucleoprotein domain family, member 1 	4979	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.10	-0.10	0.86	2007, 2009, 2011
ZHX3	ENST00000309060.3	zinc fingers and homeoboxes 3 	131	1	0	1	0	1	0	0	1	4	rno-miR-124-3p	-0.10	-0.23	0.69	2011
LZIC	ENST00000377223.1	leucine zipper and CTNNBIP1 domain containing 	508	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.10	-0.22	0.86	
UCK2	ENST00000367879.4	uridine-cytidine kinase 2 	437	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.10	-0.32	0.93	2011
UST	ENST00000367463.4	uronyl-2-sulfotransferase 	933	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.10	-0.14	0.83	2009, 2011
PDE4A	ENST00000380702.2	phosphodiesterase 4A, cAMP-specific 	48	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.10	-0.10	0.86	2007, 2009, 2011
JPH1	ENST00000342232.4	junctophilin 1 	53	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.10	-0.10	0.76	2007, 2009, 2011
GTF2A1	ENST00000553612.1	general transcription factor IIA, 1, 19/37kDa 	88	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.10	-0.12	0.75	
ONECUT1	ENST00000560699.2	one cut homeobox 1 	10	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.10	-0.21	0.89	
AK3	ENST00000381809.3	adenylate kinase 3 	323	1	0	0	1	1	0	0	1	1	rno-miR-124-3p	-0.10	-0.16	0.85	2007, 2009, 2011
EBF3	ENST00000368648.3	early B-cell factor 3 	101	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.10	-0.14	0.84	2007, 2009, 2011
ONECUT2	ENST00000491143.2	one cut homeobox 2 	847	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.10	-0.11	0.94	2007, 2009, 2011
ADAM22	ENST00000398204.4	ADAM metallopeptidase domain 22 	115	1	0	1	0	1	0	1	0	1	rno-miR-124-3p	-0.09	-0.22	0.33	
GPR50	ENST00000218316.3	G protein-coupled receptor 50 	148	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.09	-0.10	0.84	
MACF1	ENST00000567887.1	microtubule-actin crosslinking factor 1 	668	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.09	-0.09	0.80	2007, 2009, 2011
SIRT1	ENST00000212015.6	sirtuin 1 	220	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.09	-0.10	0.63	2007
AK4	ENST00000545314.1	adenylate kinase 4 	116	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.09	-0.09	0.86	2011
DIAPH2	ENST00000324765.8	diaphanous-related formin 2 	91	1	0	0	1	1	0	0	1	4	rno-miR-124-3p	-0.09	-0.10	0.86	2007, 2009
KCNJ2	ENST00000243457.3	potassium inwardly-rectifying channel, subfamily J, member 2 	5	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.09	-0.09	0.83	2011
CACNA1E	ENST00000526775.1	calcium channel, voltage-dependent, R type, alpha 1E subunit 	5	1	0	1	0	0	0	0	0	5	rno-miR-124-3p	-0.09	-0.09	0.78	2011
CCDC93	ENST00000376300.2	coiled-coil domain containing 93 	395	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.09	-0.36	0.84	2009, 2011
VANGL2	ENST00000368061.2	VANGL planar cell polarity protein 2 	560	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.09	-0.09	0.82	2011
RAB10	ENST00000264710.4	RAB10, member RAS oncogene family 	998	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.09	-0.44	0.98	2007
EXTL2	ENST00000370113.3	exostosin-like glycosyltransferase 2 	204	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.09	-0.09	0.81	2009, 2011
METTL8	ENST00000375258.4	methyltransferase like 8 	124	1	0	0	1	1	0	1	0	1	rno-miR-124-3p	-0.09	-0.27	0.75	
LANCL3	ENST00000378621.3	LanC lantibiotic synthetase component C-like 3 (bacterial) 	15	1	0	0	1	2	0	1	1	2	rno-miR-124-3p	-0.09	-0.29	0.86	
MON2	ENST00000546600.1	MON2 homolog (S. cerevisiae) 	784	1	0	0	1	1	0	1	0	2	rno-miR-124-3p	-0.09	-0.16	< 0.1	
KCNQ3	ENST00000388996.4	potassium voltage-gated channel, KQT-like subfamily, member 3 	5	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.09	-0.09	0.94	2011
SYPL1	ENST00000470347.1	synaptophysin-like 1 	2423	1	0	1	0	1	0	0	1	2	rno-miR-124-3p	-0.09	-0.60	0.67	2007, 2009, 2011
AIDA	ENST00000340020.6	axin interactor, dorsalization associated 	48	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.09	-0.09	0.75	
KLF16	ENST00000250916.4	Kruppel-like factor 16 	5	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.09	-0.09	0.76	2011
TET3	ENST00000409262.3	tet methylcytosine dioxygenase 3 	1437	2	0	2	0	0	0	0	0	1	rno-miR-124-3p	-0.09	-0.09	> 0.99	2009, 2011
PITPNA	ENST00000313486.7	phosphatidylinositol transfer protein, alpha 	366	2	0	1	1	0	0	0	0	2	rno-miR-124-3p	-0.09	-0.57	0.99	2007, 2009, 2011
GABPB2	ENST00000368918.3	GA binding protein transcription factor, beta subunit 2 	35	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.09	-0.12	0.80	2009
NR5A2	ENST00000367362.3	nuclear receptor subfamily 5, group A, member 2 	121	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.09	-0.10	0.79	2007, 2011
TFDP2	ENST00000499676.2	transcription factor Dp-2 (E2F dimerization partner 2) 	128	1	0	0	1	1	1	0	0	4	rno-miR-124-3p	-0.09	-0.34	0.86	2011
ENOX1	ENST00000261488.6	ecto-NOX disulfide-thiol exchanger 1 	41	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.09	-0.14	0.78	
SFXN1	ENST00000321442.5	sideroflexin 1 	1018	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.09	-0.24	0.29	2011
BEND3	ENST00000369042.1	BEN domain containing 3 	13	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.09	-0.09	0.84	
MGA	ENST00000219905.7	MGA, MAX dimerization protein 	250	2	0	1	1	0	0	0	0	2	rno-miR-124-3p	-0.08	-0.26	0.94	2007, 2011
FAF2	ENST00000261942.6	Fas associated factor family member 2 	1700	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.08	-0.10	0.56	2007, 2009, 2011
PDE4D	ENST00000340635.6	phosphodiesterase 4D, cAMP-specific 	747	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.08	-0.12	0.98	
IPO11	ENST00000409534.1	importin 11 	202	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.08	-0.23	0.83	
ZCCHC14	ENST00000268616.4	zinc finger, CCHC domain containing 14 	64	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.08	-0.09	0.86	2007, 2009, 2011
CCDC71L	ENST00000523505.1	coiled-coil domain containing 71-like 	410	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.08	-0.26	0.88	2007, 2009, 2011
RPS6KB1	ENST00000225577.4	ribosomal protein S6 kinase, 70kDa, polypeptide 1 	16	2	0	0	2	0	0	0	0	1	rno-miR-124-3p	-0.08	-0.08	0.96	2007, 2009, 2011
PAPOLG	ENST00000238714.3	poly(A) polymerase gamma 	49	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.08	-0.08	0.87	2007, 2011
PDE2A	ENST00000334456.5	phosphodiesterase 2A, cGMP-stimulated 	75	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.08	-0.08	0.86	2007, 2009, 2011
GDPD5	ENST00000443276.2	glycerophosphodiester phosphodiesterase domain containing 5 	8	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.08	-0.08	ORF	
AAK1	ENST00000409085.4	AP2 associated kinase 1 	27	1	0	0	1	2	0	0	2	7	rno-miR-124-3p	-0.08	-0.19	0.81	2007, 2009, 2011
ZNRF3	ENST00000544604.2	zinc and ring finger 3 	179	1	0	0	1	0	0	0	0	5	rno-miR-124-3p	-0.08	-0.10	0.87	2009, 2011
POU2F1	ENST00000367866.2	POU class 2 homeobox 1 	83	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.08	-0.09	0.32	2011
TTC9	ENST00000256367.2	tetratricopeptide repeat domain 9 	39	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.08	-0.08	0.84	2009, 2011
RAB14	ENST00000373840.4	RAB14, member RAS oncogene family 	586	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.08	-0.17	0.68	2007, 2009, 2011
MID1	ENST00000453318.2	midline 1 (Opitz/BBB syndrome) 	677	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.08	-0.08	0.87	2011
SAP30L	ENST00000297109.6	SAP30-like 	335	1	0	0	1	1	0	1	0	3	rno-miR-124-3p	-0.08	-0.21	0.84	2011
SHANK2	ENST00000449833.2	SH3 and multiple ankyrin repeat domains 2 	26	2	0	2	0	0	0	0	0	2	rno-miR-124-3p	-0.08	-0.45	0.98	2007, 2009, 2011
TBC1D1	ENST00000261439.4	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1 	150	1	0	1	0	1	0	0	1	1	rno-miR-124-3p	-0.08	-0.17	0.84	2007, 2009, 2011
RBMS3	ENST00000396583.3	RNA binding motif, single stranded interacting protein 3 	56	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.08	-0.13	0.84	2007, 2009, 2011
COL4A3BP	ENST00000380494.5	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein 	134	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.08	-0.09	0.82	2011
IRF2BP2	ENST00000366610.3	interferon regulatory factor 2 binding protein 2 	8690	1	0	0	1	1	0	0	1	1	rno-miR-124-3p	-0.08	-0.15	0.82	
NEK9	ENST00000238616.5	NIMA-related kinase 9 	733	1	1	0	0	1	0	1	0	2	rno-miR-124-3p	-0.08	-0.33	0.98	2011
EXTL3	ENST00000220562.4	exostosin-like glycosyltransferase 3 	358	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.08	-0.08	0.86	2007, 2009, 2011
ENY2	ENST00000521688.1	enhancer of yellow 2 homolog (Drosophila) 	1814	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.08	-0.38	0.90	2011
SDAD1	ENST00000356260.5	SDA1 domain containing 1 	91	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.08	-0.16	0.85	2007, 2011
LPIN1	ENST00000256720.2	lipin 1 	357	2	0	0	2	0	0	0	0	0	rno-miR-124-3p	-0.08	-0.08	0.95	2007, 2009, 2011
MAPK10	ENST00000395169.3	mitogen-activated protein kinase 10 	5	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.08	-0.08	0.72	2011
C11orf84	ENST00000294244.4	chromosome 11 open reading frame 84 	232	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.08	-0.33	0.98	2007, 2009, 2011
PPARGC1B	ENST00000309241.5	peroxisome proliferator-activated receptor gamma, coactivator 1 beta 	12	1	0	0	1	1	0	1	0	1	rno-miR-124-3p	-0.08	-0.10	0.84	2011
PALM2	ENST00000448454.2	paralemmin 2 	35	2	0	0	2	0	0	0	0	6	rno-miR-124-3p	-0.08	-0.09	0.98	2007, 2009, 2011
BMPR1A	ENST00000372037.3	bone morphogenetic protein receptor, type IA 	125	1	1	0	0	1	0	0	1	2	rno-miR-124-3p	-0.08	-0.35	0.99	
RYBP	ENST00000477973.2	RING1 and YY1 binding protein 	342	1	0	0	1	1	0	1	0	4	rno-miR-124-3p	-0.08	-0.14	0.87	2007, 2009, 2011
DGAT2	ENST00000228027.7	diacylglycerol O-acyltransferase 2 	287	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.07	-0.40	0.87	2007, 2009, 2011
PTPN1	ENST00000371621.3	protein tyrosine phosphatase, non-receptor type 1 	142	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.07	-0.12	0.87	2007, 2009, 2011
RALGPS1	ENST00000259351.5	Ral GEF with PH domain and SH3 binding motif 1 	34	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.07	-0.09	0.86	2007, 2009, 2011
ATMIN	ENST00000299575.4	ATM interactor 	129	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.07	-0.07	0.86	2007, 2009, 2011
RBM20	ENST00000369519.3	RNA binding motif protein 20 	7	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.07	-0.07	0.80	2011
GNAQ	ENST00000286548.4	guanine nucleotide binding protein (G protein), q polypeptide 	47	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.07	-0.07	0.65	
STON2	ENST00000267540.2	stonin 2 	40	1	1	0	0	1	0	0	1	3	rno-miR-124-3p	-0.07	-0.10	0.84	
FAM135B	ENST00000395297.1	family with sequence similarity 135, member B 	5	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.07	-0.07	0.83	2007, 2009, 2011
CLMP	ENST00000448775.2	CXADR-like membrane protein 	212	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.07	-0.07	0.29	2007
HEBP2	ENST00000607197.1	heme binding protein 2 	252	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.07	-0.39	0.81	2009, 2011
GPC4	ENST00000370828.3	glypican 4 	542	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.07	-0.10	0.86	2007, 2009
CREB1	ENST00000432329.2	cAMP responsive element binding protein 1 	295	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.07	-0.07	0.86	2007, 2011
PRDX6	ENST00000340385.5	peroxiredoxin 6 	27834	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.07	-0.38	0.83	2009, 2011
PMEPA1	ENST00000341744.3	prostate transmembrane protein, androgen induced 1 	736	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.07	-0.12	0.86	2007, 2009, 2011
BMPR1B	ENST00000515059.1	bone morphogenetic protein receptor, type IB 	44	1	1	0	0	1	1	0	0	0	rno-miR-124-3p	-0.07	-0.38	0.91	2009, 2011
ZNF148	ENST00000360647.4	zinc finger protein 148 	230	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.07	-0.07	0.62	2007, 2009, 2011
CMTM4	ENST00000394106.2	CKLF-like MARVEL transmembrane domain containing 4 	22	1	0	1	0	0	0	0	0	5	rno-miR-124-3p	-0.07	-0.23	0.94	2011
USP38	ENST00000307017.4	ubiquitin specific peptidase 38 	419	1	0	1	0	1	0	0	1	1	rno-miR-124-3p	-0.07	-0.26	0.94	2007, 2009, 2011
NFAT5	ENST00000354436.2	nuclear factor of activated T-cells 5, tonicity-responsive 	128	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.07	-0.18	0.86	2007, 2009, 2011
EML5	ENST00000554922.1	echinoderm microtubule associated protein like 5 	60	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.07	-0.10	0.84	
CHSY1	ENST00000254190.3	chondroitin sulfate synthase 1 	200	1	1	0	0	0	0	0	0	3	rno-miR-124-3p	-0.07	-0.51	0.99	2007, 2009, 2011
NAV2	ENST00000360655.4	neuron navigator 2 	337	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.07	-0.07	0.81	2007, 2009, 2011
DIAPH1	ENST00000389054.3	diaphanous-related formin 1 	399	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.07	-0.07	0.86	2007, 2009, 2011
NHSL2	ENST00000540800.1	NHS-like 2 	5	1	1	0	0	1	0	1	0	1	rno-miR-124-3p	-0.07	-0.07	0.79	
SORL1	ENST00000260197.7	sortilin-related receptor, L(DLR class) A repeats containing 	40	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.07	-0.10	0.69	2011
C2orf68	ENST00000306336.5	chromosome 2 open reading frame 68 	565	1	1	0	0	0	0	0	0	3	rno-miR-124-3p	-0.07	-0.29	0.24	2009
PRRC1	ENST00000296666.8	proline-rich coiled-coil 1 	2351	1	0	0	1	0	0	0	0	5	rno-miR-124-3p	-0.07	-0.09	0.86	2007, 2009, 2011
MTMR12	ENST00000280285.5	myotubularin related protein 12 	156	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.07	-0.11	0.86	2007, 2009, 2011
ACSL1	ENST00000454703.2	acyl-CoA synthetase long-chain family member 1 	121	1	0	0	1	1	0	0	1	0	rno-miR-124-3p	-0.06	-0.07	0.80	2007, 2009, 2011
AGO3	ENST00000373191.4	argonaute RISC catalytic component 3 	198	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.06	-0.25	0.94	
XPO5	ENST00000265351.7	exportin 5 	933	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.06	-0.22	0.90	2007, 2009, 2011
LARP4B	ENST00000316157.3	La ribonucleoprotein domain family, member 4B 	705	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.06	-0.15	0.87	2007, 2009, 2011
CLMN	ENST00000298912.4	calmin (calponin-like, transmembrane) 	53	1	0	1	0	1	0	1	0	4	rno-miR-124-3p	-0.06	-0.23	0.89	2011
EBF1	ENST00000313708.6	early B-cell factor 1 	42	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.06	-0.10	0.84	2009, 2011
TOX	ENST00000361421.1	thymocyte selection-associated high mobility group box 	139	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.06	-0.09	0.84	2007, 2009, 2011
LPCAT2	ENST00000262134.5	lysophosphatidylcholine acyltransferase 2 	360	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.06	-0.06	0.85	2011
CDK18	ENST00000360066.2	cyclin-dependent kinase 18 	262	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.06	-0.06	0.83	2007, 2009, 2011
OSBPL8	ENST00000393249.2	oxysterol binding protein-like 8 	141	2	0	2	0	1	0	0	1	1	rno-miR-124-3p	-0.06	-0.63	> 0.99	2007, 2009, 2011
RALGPS2	ENST00000367635.3	Ral GEF with PH domain and SH3 binding motif 2 	201	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.06	-0.06	0.87	2011
ZNF704	ENST00000327835.3	zinc finger protein 704 	124	1	0	1	0	2	1	1	0	2	rno-miR-124-3p	-0.06	-0.14	0.46	2011
RAB9B	ENST00000243298.2	RAB9B, member RAS oncogene family 	21	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.06	-0.06	0.62	
TECPR2	ENST00000359520.7	tectonin beta-propeller repeat containing 2 	109	1	0	1	0	1	1	0	0	2	rno-miR-124-3p	-0.06	-0.08	0.79	2007, 2009, 2011
EFHC1	ENST00000371068.5	EF-hand domain (C-terminal) containing 1 	61	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.06	-0.35	< 0.1	2009, 2011
CCDC50	ENST00000392455.3	coiled-coil domain containing 50 	961	2	0	0	2	0	0	0	0	6	rno-miR-124-3p	-0.06	-0.15	0.98	2011
RAP2B	ENST00000323534.2	RAP2B, member of RAS oncogene family 	594	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.06	-0.25	0.84	
GPM6B	ENST00000454189.2	glycoprotein M6B 	135	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.06	-0.14	0.73	2007
THRB	ENST00000396671.2	thyroid hormone receptor, beta 	55	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.06	-0.08	0.84	2007, 2009, 2011
DTNA	ENST00000283365.9	dystrobrevin, alpha 	144	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.06	-0.06	0.81	2007
STRN3	ENST00000355683.5	striatin, calmodulin binding protein 3 	697	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.06	-0.06	0.87	2011
ZBTB39	ENST00000300101.2	zinc finger and BTB domain containing 39 	7	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.06	-0.06	0.84	2007, 2009, 2011
MAP1B	ENST00000296755.7	microtubule-associated protein 1B 	259	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.06	-0.06	0.84	2007, 2009, 2011
MEMO1	ENST00000295065.5	mediator of cell motility 1 	89	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.06	-0.48	0.89	
GPR37	ENST00000303921.2	G protein-coupled receptor 37 (endothelin receptor type B-like) 	395	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.06	-0.24	0.87	
HIF1AN	ENST00000299163.6	hypoxia inducible factor 1, alpha subunit inhibitor 	1545	1	1	0	0	2	0	1	1	3	rno-miR-124-3p	-0.06	-0.23	0.43	2011
RAPGEF2	ENST00000264431.4	Rap guanine nucleotide exchange factor (GEF) 2 	484	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.06	-0.06	0.82	2009, 2011
ARHGAP19-SLIT1	ENST00000453547.2	ARHGAP19-SLIT1 readthrough (NMD candidate) 	15	1	0	1	0	1	0	1	0	4	rno-miR-124-3p	-0.06	-0.06	0.28	
SAMD4B	ENST00000314471.6	sterile alpha motif domain containing 4B 	46	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.08	0.70	2007, 2009, 2011
RAP1A	ENST00000369709.3	RAP1A, member of RAS oncogene family 	382	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.23	0.76	
DENND4C	ENST00000380432.2	DENN/MADD domain containing 4C 	195	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.05	-0.08	0.80	2007, 2011
SPTLC2	ENST00000216484.2	serine palmitoyltransferase, long chain base subunit 2 	95	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.05	-0.18	0.93	
ZNF706	ENST00000311212.4	zinc finger protein 706 	325	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.05	-0.30	0.86	2007, 2009, 2011
PHKA1	ENST00000373542.4	phosphorylase kinase, alpha 1 (muscle) 	277	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.05	-0.27	0.79	2009, 2011
USP30	ENST00000257548.5	ubiquitin specific peptidase 30 	76	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.35	0.94	2009, 2011
FAM177A1	ENST00000280987.4	family with sequence similarity 177, member A1 	765	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.59	0.98	2007, 2009, 2011
TMEM178B	ENST00000565468.1	transmembrane protein 178B 	129	1	0	0	1	1	0	1	0	4	rno-miR-124-3p	-0.05	-0.05	0.87	2011
PIEZO2	ENST00000302079.6	piezo-type mechanosensitive ion channel component 2 	158	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.05	-0.05	0.79	2007, 2009
ESYT2	ENST00000251527.5	extended synaptotagmin-like protein 2 	529	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.05	-0.29	0.96	2007, 2009, 2011
SOGA3	ENST00000556132.1	SOGA family member 3 	95	1	0	0	1	2	1	0	1	2	rno-miR-124-3p	-0.05	-0.25	0.78	2011
GRIN2A	ENST00000562109.1	glutamate receptor, ionotropic, N-methyl D-aspartate 2A 	5	1	0	0	1	1	0	0	1	3	rno-miR-124-3p	-0.05	-0.13	< 0.1	
JAZF1	ENST00000283928.5	JAZF zinc finger 1 	869	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.13	0.82	2007, 2009, 2011
ENAH	ENST00000366844.3	enabled homolog (Drosophila) 	415	2	0	2	0	1	0	1	0	2	rno-miR-124-3p	-0.05	-0.54	> 0.99	2007, 2009, 2011
PDE12	ENST00000311180.8	phosphodiesterase 12 	326	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.05	-0.33	0.86	2011
SGCD	ENST00000435422.3	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein) 	39	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.05	-0.06	0.83	2011
USP47	ENST00000339865.5	ubiquitin specific peptidase 47 	665	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.05	-0.33	0.89	2009, 2011
UBE2B	ENST00000265339.2	ubiquitin-conjugating enzyme E2B 	3421	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.05	-0.31	0.87	2007, 2009, 2011
KIAA2018	ENST00000316407.4	KIAA2018 	23	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.05	-0.05	0.80	2007, 2009, 2011
TRAPPC10	ENST00000291574.4	trafficking protein particle complex 10 	302	1	0	1	0	1	0	0	1	0	rno-miR-124-3p	-0.05	-0.05	0.90	2007, 2009, 2011
SETBP1	ENST00000282030.5	SET binding protein 1 	77	1	0	0	1	0	0	0	0	4	rno-miR-124-3p	-0.05	-0.06	0.86	2011
NCOA2	ENST00000452400.2	nuclear receptor coactivator 2 	271	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.05	-0.05	0.84	
NCAM2	ENST00000400546.1	neural cell adhesion molecule 2 	64	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.22	0.91	
