Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
RYBP	ENST00000477973.2	RING1 and YY1 binding protein 	342	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.24	-0.26	0.91	2007, 2009, 2011
ESYT1	ENST00000394048.5	extended synaptotagmin-like protein 1 	401	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.24	0.92	2007, 2009, 2011
ITIH6	ENST00000218436.6	inter-alpha-trypsin inhibitor heavy chain family, member 6 	5	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.24	0.32	
KIAA2013	ENST00000376572.3	KIAA2013 	652	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.25	0.90	2011
HOXA11	ENST00000006015.3	homeobox A11 	133	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.24	0.92	2005, 2007, 2009, 2011
VGLL4	ENST00000273038.3	vestigial like 4 (Drosophila) 	37	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.38	0.90	2005, 2007, 2009, 2011
NMT2	ENST00000378165.4	N-myristoyltransferase 2 	318	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.24	0.82	2005, 2007, 2009, 2011
NHLH2	ENST00000320238.3	nescient helix loop helix 2 	16	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.24	0.75	2005, 2007, 2011
EN1	ENST00000295206.6	engrailed homeobox 1 	16	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.24	0.72	2005, 2007, 2011
ASB7	ENST00000332783.7	ankyrin repeat and SOCS box containing 7 	95	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.29	0.95	2011
PTMA	ENST00000409115.3	prothymosin, alpha 	312	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.24	0.74	2005, 2007, 2011
RNF111	ENST00000348370.4	ring finger protein 111 	395	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.24	0.92	2005, 2007, 2009, 2011
JAKMIP2	ENST00000507386.1	janus kinase and microtubule interacting protein 2 	26	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.24	-0.24	0.92	2007, 2009, 2011
AK2	ENST00000467905.1	adenylate kinase 2 	3125	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.24	-0.24	0.80	2011
BRAF	ENST00000288602.6	v-raf murine sarcoma viral oncogene homolog B 	11	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	0.61	2011
NPTX1	ENST00000306773.4	neuronal pentraxin I 	1876	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.23	-0.25	0.92	2005, 2007, 2009, 2011
KIAA1598	ENST00000260777.10	KIAA1598 	94	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.23	-0.26	< 0.1	2007, 2009
SLC19A2	ENST00000236137.5	solute carrier family 19 (thiamine transporter), member 2 	229	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.24	0.72	2005, 2007, 2009, 2011
ZNF131	ENST00000505606.2	zinc finger protein 131 	1015	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	0.66	2011
RAP2C	ENST00000342983.2	RAP2C, member of RAS oncogene family 	604	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.24	0.77	2005, 2007, 2009, 2011
DENND1A	ENST00000373624.2	DENN/MADD domain containing 1A 	2794	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	0.83	2007, 2009, 2011
SNAP23	ENST00000249647.3	synaptosomal-associated protein, 23kDa 	99	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.23	-0.23	0.72	2007, 2009, 2011
AC010441.1	ENST00000600109.1		3180	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	< 0.1	
TPM3	ENST00000368531.2	tropomyosin 3 	669	2	1	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.24	0.83	
LHX5	ENST00000261731.3	LIM homeobox 5 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	0.89	2009, 2011
DIAPH2	ENST00000324765.8	diaphanous-related formin 2 	91	1	0	1	0	1	0	1	0	1	rno-miR-9a-5p	-0.23	-0.24	0.86	2009, 2011
GJD2	ENST00000290374.4	gap junction protein, delta 2, 36kDa 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	0.90	
RAB8A	ENST00000300935.3	RAB8A, member RAS oncogene family 	226	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	0.85	2005, 2007, 2009, 2011
BCL6	ENST00000406870.2	B-cell CLL/lymphoma 6 	20	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.23	-0.23	0.83	2005, 2007, 2009, 2011
PHIP	ENST00000275034.4	pleckstrin homology domain interacting protein 	668	1	0	0	1	1	0	1	0	0	rno-miR-9a-5p	-0.23	-0.23	0.77	2011
DOLPP1	ENST00000540102.1	dolichyldiphosphatase 1 	963	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	0.91	2005, 2007, 2009, 2011
ARHGEF17	ENST00000263674.3	Rho guanine nucleotide exchange factor (GEF) 17 	729	1	1	0	0	0	0	0	0	3	rno-miR-9a-5p	-0.23	-0.23	0.91	2005, 2007, 2009, 2011
PHF19	ENST00000373896.3	PHD finger protein 19 	490	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	0.89	2009, 2011
KLF7	ENST00000309446.6	Kruppel-like factor 7 (ubiquitous) 	737	2	0	0	2	1	0	0	1	1	rno-miR-9a-5p	-0.23	-0.23	0.96	
ADARB2	ENST00000381312.1	adenosine deaminase, RNA-specific, B2 (non-functional) 	9	2	0	1	1	0	0	0	0	1	rno-miR-9a-5p	-0.23	-0.35	0.94	2011
RABGEF1	ENST00000284957.5	RAB guanine nucleotide exchange factor (GEF) 1 	289	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.35	0.42	2009
COG3	ENST00000349995.5	component of oligomeric golgi complex 3 	53	2	0	0	2	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	0.93	
FAM19A4	ENST00000295569.7	family with sequence similarity 19 (chemokine (C-C motif)-like), member A4 	5	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.23	-0.23	0.44	2007, 2011
GOLPH3	ENST00000265070.6	golgi phosphoprotein 3 (coat-protein) 	1157	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	0.81	2005, 2007, 2009, 2011
SLC39A9	ENST00000031146.4	solute carrier family 39, member 9 	824	1	1	0	0	1	0	1	0	1	rno-miR-9a-5p	-0.23	-0.32	0.86	2011
PHLDB2	ENST00000431670.2	pleckstrin homology-like domain, family B, member 2 	588	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.23	-0.23	0.31	2005, 2007, 2009, 2011
C17orf85	ENST00000158149.3	chromosome 17 open reading frame 85 	718	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.22	-0.23	0.83	2007, 2009, 2011
SLC18A2	ENST00000298472.5	solute carrier family 18 (vesicular monoamine transporter), member 2 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.22	0.90	2009, 2011
NUTF2	ENST00000219169.4	nuclear transport factor 2 	222	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.22	0.83	2005, 2007, 2011
AC012215.1	ENST00000437887.1	Uncharacterized protein  	31	1	0	0	1	1	0	1	0	0	rno-miR-9a-5p	-0.22	-0.22	0.58	
MDGA1	ENST00000297153.7	MAM domain containing glycosylphosphatidylinositol anchor 1 	240	2	1	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.22	> 0.99	2005, 2007, 2009, 2011
UBE2W	ENST00000517608.1	ubiquitin-conjugating enzyme E2W (putative) 	102	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.22	-0.26	0.87	2011
ARPC1A	ENST00000262942.5	actin related protein 2/3 complex, subunit 1A, 41kDa 	99	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.30	0.61	2005, 2007, 2009
RTN4RL1	ENST00000331238.6	reticulon 4 receptor-like 1 	82	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.22	0.90	2005, 2007, 2009, 2011
TAF4B	ENST00000269142.5	TAF4b RNA polymerase II, TATA box binding protein (TBP)-associated factor, 105kDa 	52	1	0	0	1	1	1	0	0	2	rno-miR-9a-5p	-0.22	-0.22	0.83	2009, 2011
ZBTB38	ENST00000514251.1	zinc finger and BTB domain containing 38 	1270	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.22	0.91	2007, 2009, 2011
ST6GAL1	ENST00000169298.3	ST6 beta-galactosamide alpha-2,6-sialyltranferase 1 	549	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.23	0.73	2009, 2011
HOXB1	ENST00000239174.6	homeobox B1 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.22	0.38	
MIER3	ENST00000381226.3	mesoderm induction early response 1, family member 3 	112	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.28	0.81	2007, 2009, 2011
IRF1	ENST00000245414.4	interferon regulatory factor 1 	266	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.22	-0.26	0.81	2011
SLC6A6	ENST00000454876.2	solute carrier family 6 (neurotransmitter transporter), member 6 	280	1	1	0	0	2	0	1	1	1	rno-miR-9a-5p	-0.22	-0.23	0.96	2005, 2007, 2009, 2011
HMGXB3	ENST00000503427.1	HMG box domain containing 3 	26	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.22	0.95	2011
FAM46A	ENST00000369754.3	family with sequence similarity 46, member A 	899	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.22	0.92	2007, 2009, 2011
GAB4	ENST00000400588.1	GRB2-associated binding protein family, member 4 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.22	-0.22	0.57	
PIGG	ENST00000296306.7	phosphatidylinositol glycan anchor biosynthesis, class G 	487	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.22	-0.22	ORF	
LZTS3	ENST00000329152.3	Homo sapiens leucine zipper, putative tumor suppressor family member 3 (LZTS3), transcript variant 2, mRNA. 	78	1	1	0	0	1	0	0	1	0	rno-miR-9a-5p	-0.21	-0.21	0.91	2005, 2007, 2009, 2011
CAMKK2	ENST00000538733.1	calcium/calmodulin-dependent protein kinase kinase 2, beta 	1157	1	1	0	0	1	0	0	1	0	rno-miR-9a-5p	-0.21	-0.22	0.79	2005, 2007, 2009, 2011
ZNF365	ENST00000395254.3	zinc finger protein 365 	173	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.24	0.83	2007, 2009, 2011
MRFAP1	ENST00000382581.4	Morf4 family associated protein 1 	264	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.27	0.82	2005, 2007, 2009, 2011
DRD2	ENST00000355319.2	dopamine receptor D2 	5	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.21	0.93	2005, 2007, 2009, 2011
STT3B	ENST00000295770.2	STT3B, subunit of the oligosaccharyltransferase complex (catalytic) 	4458	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.25	0.91	
FAM196B	ENST00000377365.3	family with sequence similarity 196, member B 	174	1	0	1	0	2	0	0	2	1	rno-miR-9a-5p	-0.21	-0.23	0.83	
SLAIN2	ENST00000264313.6	SLAIN motif family, member 2 	859	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.21	-0.26	0.82	2009, 2011
MBTPS1	ENST00000343411.3	membrane-bound transcription factor peptidase, site 1 	1502	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.21	0.89	2009, 2011
AR	ENST00000374690.3	androgen receptor 	57	1	1	0	0	3	0	0	3	4	rno-miR-9a-5p	-0.21	-0.21	< 0.1	
WSCD2	ENST00000332082.4	WSC domain containing 2 	5	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.21	-0.21	0.91	2009, 2011
PCSK6	ENST00000348070.1	proprotein convertase subtilisin/kexin type 6 	670	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.21	-0.21	0.82	2005, 2007, 2009, 2011
SCYL3	ENST00000367771.6	SCY1-like 3 (S. cerevisiae) 	124	1	0	1	0	3	1	1	1	3	rno-miR-9a-5p	-0.21	-0.27	0.92	2005, 2007, 2009, 2011
RP2	ENST00000218340.3	retinitis pigmentosa 2 (X-linked recessive) 	441	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.21	0.54	2009, 2011
CNTN4	ENST00000427331.1	contactin 4 	191	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.21	-0.21	0.92	2005, 2007, 2009, 2011
LEPRE1	ENST00000236040.4	leucine proline-enriched proteoglycan (leprecan) 1 	4638	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.21	0.58	
FBN2	ENST00000262464.4	fibrillin 2 	167	1	1	0	0	1	0	0	1	1	rno-miR-9a-5p	-0.21	-0.22	0.82	2005, 2007, 2009, 2011
SLC8A1	ENST00000406785.2	solute carrier family 8 (sodium/calcium exchanger), member 1 	61	2	1	0	1	0	0	0	0	4	rno-miR-9a-5p	-0.21	-0.31	0.94	2007, 2009, 2011
KCNK3	ENST00000302909.3	potassium channel, subfamily K, member 3 	19	1	0	1	0	1	0	0	1	2	rno-miR-9a-5p	-0.21	-0.21	0.90	2011
AUH	ENST00000375731.4	AU RNA binding protein/enoyl-CoA hydratase 	66	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.21	0.44	2011
NPY1R	ENST00000296533.2	neuropeptide Y receptor Y1 	8	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.21	-0.21	0.42	2011
PHF20L1	ENST00000395386.2	PHD finger protein 20-like 1 	169	2	0	1	1	1	0	0	1	0	rno-miR-9a-5p	-0.21	-0.27	0.89	2005, 2007, 2009, 2011
ZC3H10	ENST00000257940.2	zinc finger CCCH-type containing 10 	49	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.23	0.82	2007, 2009, 2011
BTBD10	ENST00000278174.5	BTB (POZ) domain containing 10 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.21	0.62	2007, 2009, 2011
MARCH6	ENST00000274140.5	membrane-associated ring finger (C3HC4) 6, E3 ubiquitin protein ligase 	14086	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	-0.21	-0.24	0.92	2007, 2009, 2011
TSNAX	ENST00000366639.4	translin-associated factor X 	936	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.22	0.79	2005, 2007
SERINC5	ENST00000512721.1	serine incorporator 5 	175	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.21	-0.22	0.95	2011
TGFBI	ENST00000442011.2	transforming growth factor, beta-induced, 68kDa 	6307	2	1	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.21	-0.59	0.93	2005, 2007, 2009, 2011
MBNL1	ENST00000357472.3	muscleblind-like splicing regulator 1 	135	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.20	-0.20	0.72	2005, 2007, 2009, 2011
ARHGDIA	ENST00000269321.7	Rho GDP dissociation inhibitor (GDI) alpha 	452	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.20	-0.20	< 0.1	2005, 2007, 2009, 2011
PIK3R3	ENST00000262741.5	phosphoinositide-3-kinase, regulatory subunit 3 (gamma) 	335	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.22	0.92	2005, 2007, 2009, 2011
IKZF4	ENST00000262032.5	IKAROS family zinc finger 4 (Eos) 	329	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.20	-0.21	0.86	2007, 2009, 2011
SORT1	ENST00000256637.6	sortilin 1 	2111	1	0	1	0	1	0	0	1	1	rno-miR-9a-5p	-0.20	-0.23	0.91	2005, 2007, 2009, 2011
TMEM200C	ENST00000581347.2	transmembrane protein 200C 	54	1	0	0	1	0	0	0	0	7	rno-miR-9a-5p	-0.20	-0.22	0.83	
RABEP2	ENST00000357573.6	rabaptin, RAB GTPase binding effector protein 2 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.20	0.45	
COLEC12	ENST00000400256.3	collectin sub-family member 12 	72	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.22	0.65	2005, 2007, 2009, 2011
FXR1	ENST00000357559.4	fragile X mental retardation, autosomal homolog 1 	434	1	0	0	1	1	1	0	0	1	rno-miR-9a-5p	-0.20	-0.25	0.83	2005, 2007
HES1	ENST00000232424.3	hairy and enhancer of split 1, (Drosophila) 	199	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.29	0.73	2009, 2011
AGFG1	ENST00000310078.8	ArfGAP with FG repeats 1 	2019	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.20	-0.20	0.91	2005, 2007, 2009, 2011
TLK1	ENST00000431350.2	tousled-like kinase 1 	200	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.25	0.91	2005, 2007, 2009, 2011
IPO13	ENST00000372343.3	importin 13 	108	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.20	0.73	2005, 2007, 2009, 2011
VWA7	ENST00000375686.3	von Willebrand factor A domain containing 7 	53	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.22	0.43	
ZNF185	ENST00000535861.1	zinc finger protein 185 (LIM domain) 	106	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.20	-0.20	0.52	
INHBA	ENST00000242208.4	inhibin, beta A 	1260	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.21	0.91	
RALGDS	ENST00000372050.3	ral guanine nucleotide dissociation stimulator 	143	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.20	0.92	2005, 2007, 2009, 2011
GPRASP2	ENST00000543253.1	G protein-coupled receptor associated sorting protein 2 	191	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.20	0.78	2005, 2007, 2009, 2011
EVI5L	ENST00000270530.4	ecotropic viral integration site 5-like 	15	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.20	-0.20	0.76	2005, 2007, 2009, 2011
RAP1B	ENST00000250559.9	RAP1B, member of RAS oncogene family 	3599	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.20	0.75	2005, 2007, 2009, 2011
SGSM1	ENST00000400358.4	small G protein signaling modulator 1 	25	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.20	0.96	2007, 2009, 2011
XDH	ENST00000379416.3	xanthine dehydrogenase 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.20	0.43	2011
SPTLC2	ENST00000216484.2	serine palmitoyltransferase, long chain base subunit 2 	95	3	1	2	0	0	0	0	0	2	rno-miR-9a-5p	-0.20	-0.73	> 0.99	
MYO19	ENST00000431794.3	myosin XIX 	615	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.20	-0.20	0.74	2011
SPTSSA	ENST00000298130.4	serine palmitoyltransferase, small subunit A 	27	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.20	-0.36	0.90	2005, 2007, 2009, 2011
RFX7	ENST00000423270.1	regulatory factor X, 7 	1049	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.20	-0.20	0.76	2007, 2009, 2011
ZBTB41	ENST00000367405.4	zinc finger and BTB domain containing 41 	33	3	1	1	1	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.21	> 0.99	2007, 2009, 2011
ADAM11	ENST00000200557.6	ADAM metallopeptidase domain 11 	32	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.87	2005, 2007, 2009, 2011
RAN	ENST00000543796.1	RAN, member RAS oncogene family 	1418	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.19	-0.25	0.38	
CNOT6L	ENST00000504123.1	CCR4-NOT transcription complex, subunit 6-like 	23	1	0	1	0	1	0	1	0	5	rno-miR-9a-5p	-0.19	-0.28	0.72	2007, 2009, 2011
FAM117A	ENST00000240364.2	family with sequence similarity 117, member A 	185	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.78	2007, 2009, 2011
SLC5A3	ENST00000381151.3	solute carrier family 5 (sodium/myo-inositol cotransporter), member 3 	24	1	0	1	0	1	0	0	1	1	rno-miR-9a-5p	-0.19	-0.20	0.91	2007, 2009
SLC5A3	ENST00000608209.1	sodium/myo-inositol cotransporter  	24	1	0	1	0	1	0	0	1	1	rno-miR-9a-5p	-0.19	-0.20	0.91	2011
FAM58A	ENST00000406277.2	family with sequence similarity 58, member A 	60	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.21	0.81	2011
TFRC	ENST00000540528.1	transferrin receptor 	296	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.19	-0.20	0.66	2005, 2007, 2009, 2011
SLC30A3	ENST00000233535.4	solute carrier family 30 (zinc transporter), member 3 	5	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.19	-0.19	0.63	2005, 2007, 2009, 2011
GPAM	ENST00000348367.4	glycerol-3-phosphate acyltransferase, mitochondrial 	153	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.20	0.91	2005, 2007, 2009, 2011
CCNT1	ENST00000261900.3	cyclin T1 	86	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.19	-0.23	0.94	
HAPLN4	ENST00000291481.7	hyaluronan and proteoglycan link protein 4 	16	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.19	-0.19	0.84	2009, 2011
ZDHHC5	ENST00000287169.3	zinc finger, DHHC-type containing 5 	1505	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.66	2005, 2007, 2009, 2011
CD151	ENST00000322008.4	CD151 molecule (Raph blood group) 	13919	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.48	2009, 2011
DDX17	ENST00000396821.3	DEAD (Asp-Glu-Ala-Asp) box helicase 17 	2204	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.19	-0.19	0.41	2005, 2007, 2011
LPP	ENST00000312675.4	LIM domain containing preferred translocation partner in lipoma 	1894	1	1	0	0	0	0	0	0	2	rno-miR-9a-5p	-0.19	-0.19	0.91	2005, 2007, 2009, 2011
ARHGEF2	ENST00000368315.4	Rho/Rac guanine nucleotide exchange factor (GEF) 2 	313	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.21	0.85	2005, 2007, 2009, 2011
C5orf24	ENST00000394976.3	chromosome 5 open reading frame 24 	2668	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.19	-0.20	0.62	2011
DEDD	ENST00000368006.3	death effector domain containing 	239	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.23	0.71	2005, 2007, 2009, 2011
IFFO2	ENST00000455833.2	intermediate filament family orphan 2 	139	2	0	1	1	0	0	0	0	1	rno-miR-9a-5p	-0.19	-0.23	0.97	2011
GCFC2	ENST00000541687.1	GC-rich sequence DNA-binding factor 2 	88	1	0	0	1	1	0	1	0	1	rno-miR-9a-5p	-0.19	-0.21	< 0.1	
FAF2	ENST00000261942.6	Fas associated factor family member 2 	1700	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.19	-0.19	0.92	2007, 2009, 2011
PCSK2	ENST00000377899.1	proprotein convertase subtilisin/kexin type 2 	9	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.19	-0.19	0.78	2005, 2007, 2009, 2011
HOXD1	ENST00000331462.4	homeobox D1 	35	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.70	2009, 2011
VAMP3	ENST00000054666.6	vesicle-associated membrane protein 3 	515	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.29	0.90	2005, 2007, 2009, 2011
NMT1	ENST00000592782.1	N-myristoyltransferase 1 	1991	1	1	0	0	2	0	1	1	1	rno-miR-9a-5p	-0.19	-0.20	0.92	2005, 2007, 2009, 2011
ADCY5	ENST00000462833.1	adenylate cyclase 5 	25	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.95	2011
FAM149B1	ENST00000242505.6	family with sequence similarity 149, member B1 	33	1	0	0	1	1	0	0	1	1	rno-miR-9a-5p	-0.19	-0.19	0.85	2011
TRIM2	ENST00000338700.5	tripartite motif containing 2 	22	2	0	2	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.84	2003, 2005, 2007, 2009, 2011
FAM155B	ENST00000252338.4	family with sequence similarity 155, member B 	21	1	1	0	0	1	0	0	1	0	rno-miR-9a-5p	-0.19	-0.19	0.79	2005, 2007, 2009, 2011
NFKB1	ENST00000226574.4	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 	316	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.37	2005, 2007
KLHL42	ENST00000381271.2	kelch-like family member 42 	2120	1	1	0	0	1	0	0	1	0	rno-miR-9a-5p	-0.19	-0.20	0.93	2005, 2007, 2009, 2011
SPOCK1	ENST00000394945.1	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1 	935	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.80	2009, 2011
UBFD1	ENST00000395878.3	ubiquitin family domain containing 1 	6826	3	0	1	2	0	0	0	0	1	rno-miR-9a-5p	-0.19	-0.19	0.97	2007, 2009, 2011
EGLN3	ENST00000250457.3	egl-9 family hypoxia-inducible factor 3 	71	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.81	2005, 2007, 2009, 2011
ASIC1	ENST00000228468.4	acid-sensing (proton-gated) ion channel 1 	111	2	0	2	0	0	0	0	0	1	rno-miR-9a-5p	-0.19	-0.19	0.94	2005, 2007, 2009, 2011
ANXA2	ENST00000396024.3	annexin A2 	30	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.21	0.76	2005, 2007, 2009, 2011
CNNM1	ENST00000356713.4	cyclin M1 	45	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.93	2005, 2007, 2009, 2011
PPIP5K1	ENST00000381885.1	diphosphoinositol pentakisphosphate kinase 1 	109	2	0	0	2	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.91	2007, 2009, 2011
